Dept,Q_2010,Q_2011,Q_2012,Quarter,Store
90,1332422.5,1454517.6400000001,1551707.4499999997,2,13
90,1329232.3,1664064.52,1564851.5799999996,3,13
90,1584104.3099999998,1708675.8900000001,519063.82,4,13
91,682091.1100000001,989651.7899999999,1103726.03,1,13
91,1055380.03,1022674.44,1091641.5699999998,2,13
91,1011487.7999999999,1128585.3599999996,1079037.1900000002,3,13
91,1071419.76,1051829.3699999999,334513.26,4,13
92,1233713.8,1847212.3599999999,2300682.97,1,13
92,1879455.19,1968264.99,2222741.1,2,13
92,1822725.1700000002,2239767.1500000004,2253688.4699999997,3,13
92,2236673.9699999997,2431783.85,734167.18,4,13
93,349499.33,554507.4999999999,665381.7500000001,1,13
93,606618.98,660149.2500000001,720941.4600000001,2,13
93,597969.1000000001,727480.5900000001,702767.71,3,13
93,655494.86,701870.74,210884.75,4,13
94,590652.83,856360.9100000001,1024908.4899999999,1,13
94,1012903.96,1039109.2899999999,1108178.51,2,13
94,905118.4600000002,1107542.5,1082183.11,3,13
94,855759.29,911644.8400000001,305408.85,4,13
95,978040.93,1479022.0299999998,1747220.6199999999,1,13
95,1801855.23,1710639.2399999998,1976802.3399999999,2,13
95,1805673.08,2054640.3399999999,1993159.35,3,13
95,1708365.04,1771820.8,541572.27,4,13
96,65985.4,90245.59999999999,103908.66,1,13
96,121700.37,106821.70000000001,128602.56999999998,2,13
96,137652.84,147116.09,137954.84,3,13
96,120385.65000000001,111951.76,38280.95,4,13
97,189463.11,303007.95,342596.45,1,13
97,342653.17,358072.28,376505.69000000006,2,13
97,371245.27999999997,424900.37000000005,402844.96,3,13
97,364549.26999999996,346479.38000000006,118298.66,4,13
98,125172.42,167507.07,184852.52999999997,1,13
98,198797.06999999998,199170.08,185119.64,2,13
98,180184.66,195240.82,185503.05,3,13
98,234456.27,221437.46999999997,64816.95,4,13
99,0.0,700.0,5245.0,1,13
99,0.0,245.0,1696.7600000000002,2,13
99,0.0,910.0,480.24000000000007,3,13
99,0.0,20885.0,1340.0,4,13
1,279665.53,294206.64999999997,388511.79000000004,1,14
1,435054.82,455886.67,439865.56,2,14
1,246390.27000000002,267332.01,238718.91000000003,3,14
1,604290.0700000001,593243.77,134318.97,4,14
2,635301.54,880080.74,988680.08,1,14
2,1098642.3900000001,1015293.35,980547.5099999999,2,14
2,1138830.4100000001,1130930.9100000001,857057.06,3,14
2,1100376.0899999999,1040436.06,245618.55,4,14
3,119487.35,179867.84000000003,203503.25,1,14
3,152454.47,148832.93,138200.61000000002,2,14
3,486171.67999999993,518331.15,414729.51000000007,3,14
3,195360.97,183112.96000000002,36760.46,4,14
4,415120.95000000007,609717.48,671688.14,1,14
4,749551.33,692825.0299999999,673338.4400000002,2,14
4,786124.9,766812.7100000002,576437.22,3,14
4,758442.4299999998,702435.11,167400.49,4,14
5,355880.2,372550.74000000005,352907.33999999997,1,14
5,442219.12999999995,326038.43000000005,285577.19000000006,2,14
5,362994.68,323128.2,248783.56999999998,3,14
5,876136.28,723127.5900000001,116627.12999999999,4,14
6,62513.17999999999,58447.36,45207.32000000001,1,14
6,130858.93999999999,95139.46,59838.27999999999,2,14
6,108841.09,78496.63,48311.33,3,14
6,182296.28000000003,119478.66999999998,13978.12,4,14
7,300866.33999999997,315640.31,379960.28,1,14
7,764449.0800000001,705547.11,619734.9500000001,2,14
7,570278.25,549491.2,410245.52999999997,3,14
7,1449569.0999999999,1391411.4000000001,158435.94,4,14
8,450395.47000000003,617071.07,687431.14,1,14
8,728048.3200000002,714146.2399999999,681865.24,2,14
8,715826.26,776983.0300000001,571917.05,3,14
8,779022.58,731817.5399999999,185302.52000000002,4,14
9,137954.6,171646.27,212900.69,1,14
9,390246.45999999996,348637.44000000006,368771.55,2,14
9,341943.1,350199.55,247816.47,3,14
9,266875.65,246480.04,66189.48,4,14
10,173740.71,218472.05000000002,248381.11000000002,1,14
10,302321.54000000004,263734.57,274026.44,2,14
10,282958.19,291951.93999999994,211009.91999999998,3,14
10,276796.36000000004,278938.70999999996,61358.85999999999,4,14
11,152818.17,201952.94000000006,229906.59,1,14
11,317294.52999999997,284438.35000000003,280707.37,2,14
11,299328.12,280609.1,227807.02999999997,3,14
11,305183.13,273293.56999999995,58097.21000000001,4,14
12,46481.81,54772.740000000005,69990.89,1,14
12,88161.79,74597.07,75503.71999999999,2,14
12,81822.39,78870.70999999999,62002.509999999995,3,14
12,67207.97,64631.18000000001,17869.68,4,14
13,489821.84,708803.87,754778.3700000001,1,14
13,852772.24,762313.62,736769.65,2,14
13,889358.04,875152.76,666761.5000000001,3,14
13,854953.11,783555.2999999999,206365.92,4,14
14,220332.48,256057.87,281906.03,1,14
14,317382.95999999996,281973.44999999995,294895.28,2,14
14,305351.88,305826.76999999996,242992.94999999998,3,14
14,489376.41000000003,473057.15,73682.92,4,14
16,136592.22,111021.12999999999,132530.57,1,14
16,948503.37,801228.5100000001,707997.95,2,14
16,492332.63000000006,482779.88,291029.92,3,14
16,72306.05,50065.56999999999,13153.24,4,14
17,234151.24000000002,269027.32999999996,284098.74,1,14
17,317745.43000000005,276650.0,254512.96000000005,2,14
17,321497.24,306069.8,245389.30000000002,3,14
17,381078.33,338019.99000000005,71540.97,4,14
18,66309.17,51250.38,89276.21,1,14
18,66985.42000000003,82250.99000000002,63856.65000000001,2,14
18,15435.76,29068.159999999996,23236.54,3,14
18,558943.6399999999,611416.19,84114.26,4,14
19,671.27,3519.1000000000004,27950.050000000003,1,14
19,1040.95,1403.2099999999998,28976.47,2,14
19,2316.34,11492.470000000001,22447.719999999998,3,14
19,4276.0,36539.76,8366.619999999999,4,14
20,104501.73999999999,122102.08999999998,136596.99,1,14
20,180229.49,167484.24,146051.59999999998,2,14
20,164061.61000000004,165324.73000000004,129585.54000000001,3,14
20,147390.21,132368.35,31006.65,4,14
21,78419.5,91944.37999999999,104600.05000000002,1,14
21,121286.56999999999,101255.90000000001,104256.57999999999,2,14
21,123605.09999999999,114519.34999999999,90033.04999999999,3,14
21,142642.87,145197.90999999997,25962.280000000002,4,14
22,168555.95,221931.3,234114.81,1,14
22,227961.27,212462.1,198452.62000000002,2,14
22,257105.84999999998,253013.75,201034.77000000002,3,14
22,340230.33,299096.11000000004,56925.51,4,14
23,245322.29000000004,320708.44999999995,398800.67000000004,1,14
23,522968.20999999996,488242.16,491013.3399999999,2,14
23,459921.7899999999,453137.89,369145.55,3,14
23,664647.2,602588.88,126963.41999999998,4,14
24,65132.66999999999,73519.11,87107.51,1,14
24,140334.17,112886.67000000001,110880.76999999999,2,14
24,133349.44,134097.03,102832.4,3,14
24,170386.3,145529.91000000003,37653.18,4,14
25,118059.95999999999,138321.67,159310.66999999998,1,14
25,216893.49,184782.33000000002,199267.34000000003,2,14
25,171164.81999999998,181968.93,142566.25,3,14
25,248879.09999999998,225306.98000000004,48529.84,4,14
26,102037.32,126909.59,132596.27,1,14
26,186902.84000000003,160075.27,139743.5,2,14
26,137593.18,137099.77000000002,115735.50000000003,3,14
26,237800.47999999998,191722.06000000003,54669.770000000004,4,14
27,25562.75,32180.620000000003,34561.78,1,14
27,32036.25,26436.2,25164.63,2,14
27,28647.9,28164.11,24163.099999999995,3,14
27,52750.14000000001,46641.87999999999,10344.26,4,14
28,11646.6,16424.0,17745.04,1,14
28,18384.06,14879.63,13784.180000000002,2,14
28,9595.490000000002,9554.77,8101.420000000001,3,14
28,25902.65,22667.55,6319.820000000001,4,14
29,78613.4,101841.34000000003,114291.26,1,14
29,141647.09,114191.07,106922.12000000001,2,14
29,137009.11,122844.56999999999,98151.08999999998,3,14
29,196233.55999999997,172071.15,29081.770000000004,4,14
30,68978.38,73168.16,74867.17,1,14
30,118743.11,92998.17999999998,88754.44,2,14
30,110710.49,90571.43000000001,69291.14,3,14
30,81616.4,69555.22999999998,17621.28,4,14
31,22381.18,35670.24,33749.3,1,14
31,34494.85,37117.399999999994,34079.53,2,14
31,74693.39,82584.03,58996.75,3,14
31,69924.28,49173.340000000004,11120.06,4,14
32,110029.48,147227.32,137900.11000000002,1,14
32,185228.73000000004,169821.08000000002,156117.72,2,14
32,145968.63,149249.85,107252.71999999999,3,14
32,254507.15,235973.87999999998,33587.63,4,14
33,71095.39,86046.51,94121.15000000001,1,14
33,144988.74,120334.54999999999,101388.82999999999,2,14
33,132324.19,142438.14,114910.49,3,14
33,169625.43000000002,145977.34,37212.92,4,14
34,194037.73,234696.66,285539.27999999997,1,14
34,413674.2899999999,374495.74,388415.12,2,14
34,306736.69,316604.42,272710.46,3,14
34,335044.76000000007,287544.73000000004,94642.41,4,14
35,29389.0,37341.280000000006,45101.75,1,14
35,66683.52,60849.299999999996,63333.57000000001,2,14
35,46177.9,52330.58999999999,40303.240000000005,3,14
35,61671.74,58645.55999999999,15176.41,4,14
36,14113.5,28448.0,33639.219999999994,1,14
36,76737.1,83061.05,79067.54999999999,2,14
36,35480.1,35264.36,27196.630000000005,3,14
36,37964.5,30085.36,7379.67,4,14
38,914865.4000000001,1291898.8,1375488.13,1,14
38,1468983.5300000003,1371335.1099999999,1291631.1199999999,2,14
38,1383481.79,1443108.68,1080733.33,3,14
38,1511128.8500000003,1315866.1800000002,331962.99,4,14
40,609925.3300000001,875699.41,994458.26,1,14
40,1008494.16,927131.35,946164.05,2,14
40,976367.38,963487.6999999998,892196.8800000001,3,14
40,1002004.0500000002,907968.73,243076.63,4,14
41,13584.810000000001,32141.159999999996,27667.57,1,14
41,48662.88,66515.78,49320.46,2,14
41,42342.13,61401.03999999999,39927.32,3,14
41,110396.93,69806.89,18036.519999999997,4,14
42,58272.04,87738.35,107820.52999999998,1,14
42,107914.73000000001,101930.12999999999,108041.53000000001,2,14
42,113426.81,114920.06000000001,86767.53,3,14
42,104253.05000000002,108904.18000000002,25279.54,4,14
44,45688.9,54671.80999999999,65326.87999999999,1,14
44,74154.56999999999,64606.17,61951.12000000001,2,14
44,70965.44000000002,61496.149999999994,55477.86000000001,3,14
44,98257.85,94896.23,21435.79,4,14
46,248430.49,357639.76999999996,399674.42000000004,1,14
46,477332.12000000005,461167.31,472581.87,2,14
46,432168.9400000001,443692.52999999997,359818.43999999994,3,14
46,470498.71,456819.80000000005,96480.89,4,14
47,260.0,48.0,-283.0,1,14
47,69.0,-98.01,15.0,2,14
49,109560.02,145448.36,174346.07,1,14
49,160411.34000000003,157983.79,149608.26,2,14
49,151655.74999999997,170702.77,145155.89,3,14
49,146049.62999999998,135210.66,50497.06,4,14
50,23583.0,28229.5,30268.0,1,14
50,32531.0,27056.3,27155.0,2,14
50,31349.0,29051.0,25086.0,3,14
50,29311.0,22831.0,6279.0,4,14
51,147.36,11.64,21.36,1,14
51,1204.6599999999999,180.0,130.6,2,14
51,1046.3,368.96,87.28,3,14
51,40.34,12.920000000000002,13.38,4,14
52,21785.09,20557.72,33438.8,1,14
52,33531.14,28093.659999999996,31765.090000000004,2,14
52,27868.56,30908.920000000002,24978.98,3,14
52,32421.27,45414.53,8165.860000000001,4,14
54,2871.0,1015.5999999999999,723.8399999999999,1,14
54,4512.0,1399.2900000000002,524.0,2,14
54,3569.0,928.72,294.96000000000004,3,14
54,2496.6800000000003,1416.1999999999998,23.880000000000003,4,14
55,159934.19,146448.85,163823.88999999998,1,14
55,164003.38999999998,162546.94,131480.78999999998,2,14
55,156424.80000000002,158748.24000000002,106849.31999999999,3,14
55,425462.96,445507.4,45350.38,4,14
56,34989.55,33833.79,45710.08,1,14
56,210659.78,194199.14,161843.05999999997,2,14
56,39517.1,39628.23999999999,22882.680000000004,3,14
56,32382.819999999996,29957.469999999998,5323.5,4,14
58,50629.97,80853.0,105254.5,1,14
58,93270.0,68380.0,106484.0,2,14
58,122412.97,94137.47,153394.0,3,14
58,104736.0,123508.97,63425.0,4,14
59,6504.759999999999,14436.72,5818.849999999999,1,14
59,10479.220000000003,6310.919999999999,4421.5,2,14
59,9897.77,6801.089999999999,3258.7,3,14
59,89455.81,37378.16,873.78,4,14
60,2946.2000000000003,4545.8,4789.2,1,14
60,4716.4,4618.86,4878.0,2,14
60,4572.2,4118.400000000001,4122.0,3,14
60,6225.5,6318.4,1260.0,4,14
67,130737.37999999999,153859.30000000002,179201.24,1,14
67,255509.47999999995,232307.73,233911.50999999995,2,14
67,151876.37999999998,146006.0,126427.41000000002,3,14
67,219276.77,219001.62,44249.759999999995,4,14
71,124863.59,122018.87000000001,140494.94,1,14
71,139183.31,99338.36999999998,111516.14000000001,2,14
71,139995.69000000003,127316.75,108875.73000000003,3,14
71,130214.72,129366.85,27592.77,4,14
72,972621.2100000001,1078776.04,1145442.2399999998,1,14
72,1140469.83,1029436.9999999999,909844.29,2,14
72,1050768.85,1052310.01,872486.0499999999,3,14
72,1980291.6499999997,1934981.63,294710.3,4,14
74,236312.54,325902.52,349012.63,1,14
74,367383.54,330969.7,293199.39999999997,2,14
74,386155.50999999995,384154.56000000006,271891.72000000003,3,14
74,357572.74,344501.6800000001,69524.46,4,14
77,0.0,0.0,198.0,1,14
79,347933.32999999996,437799.82000000007,497543.58,1,14
79,560869.8200000001,475869.42,486785.00000000006,2,14
79,542073.48,510455.48000000004,417843.6000000001,3,14
79,529606.96,474427.35000000003,121631.15,4,14
80,295249.51,435500.37,448307.60000000003,1,14
80,475523.49,485578.63000000006,446669.91000000003,2,14
80,487147.70999999996,534239.5499999999,387160.96,3,14
80,513939.4600000001,465333.92,121582.91999999998,4,14
81,348990.94,481027.15,481373.3199999999,1,14
81,612615.69,557523.7999999999,495713.69,2,14
81,595910.01,594029.6399999999,413531.94999999995,3,14
81,567136.88,495596.4999999999,132141.52000000002,4,14
82,180544.41,260214.18,317271.58,1,14
82,301381.63,317444.77,307258.1899999999,2,14
82,321115.37,374123.39,274108.76,3,14
82,529018.23,557541.76,98805.07999999999,4,14
83,115608.40000000001,147254.81999999998,146879.55,1,14
83,161297.18,134977.94,127988.55,2,14
83,155957.79000000004,137072.45,115489.56000000003,3,14
83,160264.38,128383.90999999999,32314.239999999998,4,14
85,15657.089999999998,21250.989999999998,21542.359999999997,1,14
85,37010.03,29501.839999999997,26629.980000000003,2,14
85,41132.97,35496.82000000001,24671.900000000005,3,14
85,46311.68,35066.91999999999,6788.76,4,14
87,147045.00000000003,183784.05999999997,232481.37999999998,1,14
87,214744.3,192188.96999999997,225075.84999999998,2,14
87,248894.82999999996,241994.93,227968.74000000002,3,14
87,235236.3,261567.80999999997,75491.92,4,14
90,932062.18,1321846.2100000002,1391429.35,1,14
90,1430881.2899999998,1407092.3,1295560.9000000001,2,14
90,1432954.2399999998,1538969.21,1140116.7999999998,3,14
90,1588561.3900000001,1475529.25,370985.27,4,14
91,863215.86,1197200.0299999998,1197640.73,1,14
91,1300949.1899999997,1177456.7800000003,1086516.4999999998,2,14
91,1298819.8299999998,1216354.2299999997,947554.3299999998,3,14
91,1329896.44,1151316.32,304199.91,4,14
92,1600394.94,2206545.63,2435323.18,1,14
92,2422984.38,2301588.8800000004,2268550.4099999997,2,14
92,2401765.03,2521830.2699999996,1953203.5000000002,3,14
92,2747038.6799999997,2599603.8000000003,642669.01,4,14
93,527703.45,745438.85,738988.37,1,14
93,905944.0999999999,813014.53,767444.4699999999,2,14
93,895658.6499999999,911668.5100000001,671449.46,3,14
93,920785.8099999999,787357.74,193219.13999999998,4,14
94,592641.35,807532.69,775328.9800000001,1,14
94,1051535.11,926485.4599999997,795912.1699999999,2,14
94,944923.8699999999,899503.0599999999,675151.76,3,14
94,831319.74,726339.9899999999,202712.51,4,14
95,1236473.15,1693986.0799999998,1731532.1300000001,1,14
95,2205607.82,1983599.97,1785266.2100000002,2,14
95,2167461.0,2139903.85,1524144.27,3,14
95,1981205.34,1747509.3499999999,459222.18,4,14
96,0.0,0.0,8.62,1,14
96,0.0,0.0,30.689999999999998,2,14
96,0.0,0.0,8.37,3,14
96,0.0,16.84,3.0,4,14
97,226849.48000000004,308403.93999999994,310382.95999999996,1,14
97,368211.93000000005,345872.09,308370.12,2,14
97,376369.23999999993,384290.89,273104.3,3,14
97,361488.41,324750.18000000005,84789.64,4,14
98,153110.12,209133.21000000005,223655.34999999995,1,14
98,253830.84999999998,237125.7,222583.72,2,14
98,230818.96000000002,243118.01999999996,181005.29,3,14
98,271678.37,257292.21999999997,57474.15,4,14
99,0.0,770.0,3855.0,1,14
99,0.03,455.0,1033.0,2,14
99,0.0,930.0,1630.8799999999999,3,14
99,0.0,17815.0,840.0,4,14
1,113381.09999999999,145209.34999999998,167416.46,1,15
1,183519.55,207321.58000000002,183707.13000000003,2,15
1,126625.06,152700.81,127946.85,3,15
1,253458.61999999997,254869.19000000006,63786.240000000005,4,15
2,204641.55000000002,288565.35000000003,309574.19,1,15
2,355855.44999999995,342037.5,328398.72,2,15
2,384347.1,394312.55000000005,337340.17,3,15
2,369790.35,357885.2199999999,90641.59,4,15
3,63275.009999999995,107364.99,99285.08,1,15
3,88548.28999999998,89309.10000000002,85353.10999999997,2,15
3,244203.5,232797.12999999998,229355.79999999996,3,15
3,120437.78999999998,111167.15,26229.159999999996,4,15
4,92357.02,137483.24,156537.55000000002,1,15
4,171066.58999999997,164255.76000000004,166925.33000000002,2,15
4,188674.38,202750.96000000002,181280.19999999998,3,15
4,186575.04000000004,171945.09999999998,50899.49,4,15
5,158680.78,189708.68999999997,188387.66000000003,1,15
5,199975.48000000004,174123.69,141827.04,2,15
5,147584.85,148147.31,133210.86,3,15
5,436011.8,377162.00999999995,59775.93,4,15
6,39944.5,37319.4,32335.359999999997,1,15
6,63521.73,53501.92,40662.97,2,15
6,61283.15,49301.01,31971.699999999997,3,15
6,114598.34,74474.65999999999,7997.820000000001,4,15
7,140405.02000000002,159365.25000000003,182363.42,1,15
7,316797.91,282618.41000000003,263639.93000000005,2,15
7,238519.51,244842.88,213555.67,3,15
7,553680.63,520323.1699999999,68100.67000000001,4,15
8,169373.62,232200.31999999995,253340.13000000003,1,15
8,260582.12,262402.12,263132.10000000003,2,15
8,264452.24,281220.33,267058.54,3,15
8,300962.19,282565.25000000006,82337.36,4,15
9,81719.79999999999,93005.23999999999,118189.17,1,15
9,247625.52999999997,243409.16000000003,257599.16999999998,2,15
9,258508.23,290020.97000000003,249261.83999999997,3,15
9,199345.06000000003,176876.53,65960.39,4,15
10,74402.6,114427.17,133300.53,1,15
10,156950.36,162206.33999999997,160168.18,2,15
10,147245.3,166516.77000000002,146015.05000000002,3,15
10,182520.71000000002,160541.13000000003,43760.310000000005,4,15
11,100330.07,121470.45000000001,130523.57999999999,1,15
11,202674.63,188493.79,247710.18000000002,2,15
11,209752.71000000002,188996.4,196683.26,3,15
11,203925.94999999998,173388.75,43944.38,4,15
12,25022.29,32027.39,36946.4,1,15
12,56158.73999999999,51000.53,53837.77,2,15
12,56814.850000000006,62848.799999999996,56710.409999999996,3,15
12,40842.04,37840.34,13108.52,4,15
13,154130.45,207473.07,224009.48999999996,1,15
13,264364.24,243108.32,236016.56,2,15
13,281974.58999999997,278406.80000000005,251085.63,3,15
13,259225.28000000003,228295.8,71642.57,4,15
14,110668.77000000002,138894.46,140711.25,1,15
14,155261.72,147900.11,149020.59999999998,2,15
14,163476.03,146481.0,136257.72999999998,3,15
14,272154.16,226109.85,41448.43,4,15
16,36612.77,38333.23,61003.97,1,15
16,420025.52,366554.02,384452.13,2,15
16,226750.08,254386.46999999997,194059.28000000003,3,15
16,47802.66,31460.940000000002,16059.990000000002,4,15
