Store,Dept,Month,Quarter,Monthly_2010,Monthly_2011,Monthly_2012
38,13,11,4,39766.259999999995,40598.91,33398.92948000003
38,14,11,4,6624.790000000001,6021.02,5538.826800000002
38,16,11,4,2644.45,2735.05,2385.5113999999985
38,17,11,4,1969.5,1919.19,1815.5956000000012
38,18,11,4,1530.51,1847.8200000000002,2024.495439999998
38,20,11,4,23.84,0.0,120.48951999999979
38,21,11,4,4228.6,4108.06,4092.8948000000005
38,23,11,4,289.78,41.019999999999996,116.52679999999985
38,25,11,4,98.25,112.35000000000001,183.19508000000008
38,26,11,4,5.25,0.0,67.94580000000002
38,27,11,4,0.0,23.08,82.92604000000003
38,28,11,4,418.59000000000003,261.95,339.56543999999957
38,29,11,4,0.0,0.0,162.83628
38,31,11,4,20.0,26.5,108.81772
38,32,11,4,70.0,54.66,138.01496
38,34,11,4,12.0,0.0,25.978120000000008
38,38,11,4,167075.83,239376.28,226698.65748000005
38,40,11,4,61655.57,66011.92000000001,53547.73472000001
38,42,11,4,413.18000000000006,399.02000000000004,605.0750000000004
38,44,11,4,0.0,3.5,21.40731999999998
38,46,11,4,17572.29,19146.22,16789.850319999994
38,49,11,4,0.0,0.0,47.24975999999994
38,52,11,4,88.62,88.22999999999999,88.59560000000006
38,55,11,4,0.0,0.0,21.39452000000001
38,56,11,4,0.0,224.42000000000002,616.2793599999999
38,59,11,4,337.87,301.94,240.655
38,60,11,4,1592.8000000000002,1575.1999999999998,1896.2209999999995
38,67,11,4,2755.01,2726.15,2839.42376
38,72,11,4,867.54,569.9100000000001,805.2013599999997
38,74,11,4,1284.71,1518.48,1558.6813999999988
38,79,11,4,33025.27,33125.03,28292.434199999985
38,80,11,4,45278.15,45008.01,37096.33028000002
38,81,11,4,39327.16,41363.06,32503.438799999996
38,82,11,4,19619.91,25053.04,21145.755880000008
38,83,11,4,8850.77,9180.5,8351.35792000001
38,85,11,4,386.02000000000004,294.48,248.14744000000022
38,87,11,4,2298.98,2403.34,3437.75048
38,90,11,4,133917.96000000002,155569.27000000002,127832.29760000009
38,91,11,4,89882.36,101545.44,84361.10184
38,92,11,4,188688.05,209958.3,172818.28108000002
38,93,11,4,77018.92,88591.08,78370.07915999994
38,94,11,4,72873.9,77646.54,70450.92640000001
38,95,11,4,145953.1,165280.98,132021.0970000001
38,96,11,4,46100.22,52918.159999999996,48391.34967999996
38,97,11,4,38147.22,39131.45,31668.006760000015
38,98,11,4,21746.17,24461.43,21116.501159999985
39,1,11,4,78236.07,107574.67,89605.09920000001
39,2,11,4,243710.69,281417.83999999997,251020.39323999954
39,3,11,4,48865.56999999999,49988.86,41349.503600000004
39,4,11,4,177073.78999999998,202471.71000000002,170714.6894800001
39,5,11,4,176063.55,164988.09,125946.6203600002
39,6,11,4,49509.76,35064.95,26957.48467999998
39,7,11,4,214863.59,273510.49,241207.89003999982
39,8,11,4,139454.12,148777.56,122300.50620000018
39,9,11,4,65790.75,80255.39,63924.031919999994
39,10,11,4,51638.89,59386.479999999996,48302.99280000002
39,11,11,4,83195.26000000001,90779.83,77914.2872
39,12,11,4,16917.04,18855.07,13969.3642
39,13,11,4,213183.65000000002,233205.18,189354.61495999992
39,14,11,4,111494.91,125700.1,102610.44792000005
39,16,11,4,30918.629999999997,39990.46,32244.52087999998
39,17,11,4,49592.25,57943.130000000005,48025.43244000002
39,18,11,4,137918.90000000002,135721.94,112444.54780000003
39,19,11,4,-4.0,-12.97,1239.5038799999995
39,20,11,4,32053.97,33193.9,29263.041879999982
39,21,11,4,32947.41,33509.3,29245.545719999995
39,22,11,4,63403.4,68887.12,56725.46960000007
39,23,11,4,81125.9,77053.81,65877.94343999996
39,24,11,4,34084.28,34773.32,30300.198319999985
39,25,11,4,29485.829999999998,37358.47,33775.790799999995
39,26,11,4,48639.590000000004,54694.76,46139.72447999995
39,27,11,4,7141.0,8151.08,6672.655919999999
39,28,11,4,3880.2999999999997,3792.37,3789.761839999995
39,29,11,4,22338.35,23098.95,18351.595119999994
39,30,11,4,11819.960000000001,14063.86,11231.167759999993
39,31,11,4,6877.799999999999,7317.98,6266.601560000007
39,32,11,4,25120.409999999996,24260.11,21226.171160000013
39,33,11,4,35588.89,40789.68,32350.169879999976
39,34,11,4,66083.75,64846.42,53238.09835999992
39,35,11,4,10662.5,7101.890000000001,7613.166399999995
39,36,11,4,7234.0,3053.52,5690.301200000001
39,38,11,4,144119.4,185512.82,163345.41603999984
39,40,11,4,215277.13,243217.44,210022.93488000028
39,41,11,4,6136.1,10592.19,9332.128760000003
39,42,11,4,12423.58,14982.499999999998,12525.264279999994
39,44,11,4,25745.92,25245.67,20922.22723999999
39,46,11,4,116682.37000000001,129370.65,103856.77536000017
39,49,11,4,26420.17,27025.7,22927.361120000023
39,52,11,4,9044.47,10784.23,9005.179600000005
39,54,11,4,359.68000000000006,206.84,97.28656000000001
39,55,11,4,96800.38,102253.22,84802.12764000006
39,56,11,4,6150.51,8504.99,7466.950640000002
39,58,11,4,13781.0,6035.0,7505.073240000008
39,59,11,4,4966.2,3559.53,3717.781079999998
39,60,11,4,0.0,1469.6000000000001,1751.45628
39,67,11,4,37057.54,42722.93,31608.795319999983
39,71,11,4,23761.239999999998,31499.309999999998,25405.669359999978
39,72,11,4,490354.73,538088.13,436601.45468000026
39,74,11,4,91725.75,104270.6,88289.58368000005
39,79,11,4,143406.14,170221.57,149476.57280000005
39,80,11,4,45802.5,50378.76,42749.328599999935
39,81,11,4,74177.29000000001,82071.98,72126.42292000003
39,82,11,4,76629.29000000001,105411.94,90402.91032000008
39,83,11,4,19264.95,20254.86,17358.99919999998
39,85,11,4,5535.139999999999,6536.32,6298.197799999999
39,87,11,4,23280.99,29961.37,30495.78504000002
39,90,11,4,307739.86,362698.52,299401.7498399997
39,91,11,4,223484.33000000002,243454.59999999998,204470.29712000035
39,92,11,4,468247.61,550676.44,490838.98536000034
39,93,11,4,167689.08000000002,179653.15,153212.17795999986
39,94,11,4,209142.44,233917.8,196523.7414400002
39,95,11,4,361704.57999999996,421142.06999999995,396453.2527999999
39,96,11,4,110272.43000000001,126195.47,107582.51627999997
39,97,11,4,93344.61,99076.86,81825.84767999998
39,98,11,4,47609.36,49481.880000000005,40761.51207999994
39,99,11,4,0.0,1100.0,6759.989959999989
40,1,11,4,72824.10999999999,76290.92,65466.5403200001
40,2,11,4,97919.15999999999,101562.26,79577.95843999997
40,3,11,4,21865.6,22023.57,17172.404280000006
40,4,11,4,93446.4,96017.13,74227.85703999997
40,5,11,4,108960.23999999999,116310.86,93793.2755600001
40,6,11,4,25413.46,25218.46,20711.71667999998
40,7,11,4,105687.42000000001,122385.17000000001,95394.56300000007
40,8,11,4,133426.65000000002,138191.22,116224.11820000011
40,9,11,4,68195.43,69354.12,61173.00643999999
40,10,11,4,97179.37,119268.11000000002,97571.7698
40,11,11,4,54099.78999999999,59372.7,48626.90280000004
40,12,11,4,12281.5,14293.519999999999,11554.788320000001
40,13,11,4,82700.87000000001,82330.32,71452.13532000002
40,14,11,4,70802.02,66957.54000000001,55161.98431999998
40,16,11,4,12573.949999999999,15656.060000000001,12211.47592
40,17,11,4,37512.22,40127.86,32065.115999999995
40,18,11,4,41891.5,39603.82,33382.56072000005
40,20,11,4,13310.310000000001,12847.66,10357.51167999999
40,21,11,4,29703.120000000003,29772.86,24860.211560000014
40,22,11,4,31832.86,30037.31,25781.249080000038
40,23,11,4,57258.34,62433.509999999995,51242.287119999986
40,24,11,4,15018.560000000001,16886.1,14405.987680000011
40,25,11,4,25528.840000000004,34289.33,29499.188239999974
40,26,11,4,20991.070000000003,22334.36,19073.003199999985
40,27,11,4,4833.349999999999,5199.66,5169.865919999996
40,28,11,4,1897.26,1355.54,1568.2930799999986
40,29,11,4,14225.66,12896.07,10697.328279999989
40,30,11,4,7693.9800000000005,8271.82,7346.236359999999
40,31,11,4,5644.63,5546.42,5265.737400000004
40,32,11,4,16177.520000000002,16075.16,13548.30683999999
40,33,11,4,12348.92,14604.97,10932.05243999999
40,34,11,4,25139.44,24159.809999999998,19873.163080000017
40,35,11,4,7249.0,7426.2,6605.703680000007
40,36,11,4,3707.0,3013.0,3096.2615600000004
40,37,11,4,13255.109999999999,13793.0,11174.471919999989
40,38,11,4,131078.72,147565.88,122878.31639999997
40,40,11,4,124693.81,130794.2,107336.91680000015
40,41,11,4,441.5,988.5,903.7829600000009
40,42,11,4,17039.350000000002,18025.730000000003,14442.70559999999
40,44,11,4,16024.59,17651.08,14708.767960000003
40,45,11,4,31.88,23.91,56.09167999999999
40,46,11,4,34860.03,33448.97,30757.63079999998
40,48,11,4,4472.0,4334.0,6091.92416
40,49,11,4,0.0,100.98,165.44148000000004
40,52,11,4,4315.59,4652.91,4850.037199999996
40,54,11,4,192.42000000000002,179.52000000000004,109.48732
40,55,11,4,59547.240000000005,63272.97,50835.55311999997
40,56,11,4,3226.25,3398.16,3572.556279999997
40,58,11,4,16448.0,9300.0,10853.119
40,59,11,4,1884.9499999999998,1027.58,845.726200000001
40,60,11,4,282.9,431.2,526.0415599999999
40,67,11,4,20085.87,24297.03,20798.393559999982
40,71,11,4,10627.779999999999,11058.65,8933.398880000002
40,72,11,4,236532.78,263658.38,220425.6289600002
40,74,11,4,36433.47,40538.18,31421.28443999999
40,79,11,4,46505.450000000004,56788.14,49737.25435999995
40,80,11,4,62405.270000000004,61732.2,51547.518480000006
40,81,11,4,71412.67,80835.2,67104.62275999995
40,82,11,4,52909.37,62002.130000000005,52504.73328000001
40,83,11,4,11650.91,11481.85,10224.729759999993
40,85,11,4,7608.2699999999995,6603.65,6498.911560000002
40,87,11,4,69640.13,78837.51000000001,67989.67404000001
40,90,11,4,251265.03,267599.29000000004,222906.25643999974
40,91,11,4,165817.79,165952.48000000004,143130.85148000007
40,92,11,4,398339.44,433443.18,436155.48355999985
40,93,11,4,109470.28,118357.07999999999,97834.35043999991
40,94,11,4,132065.5,132795.34,111646.10311999996
40,95,11,4,232117.74,252017.96999999997,215469.55432
40,96,11,4,54030.380000000005,57331.61,51425.23687999996
40,97,11,4,61338.659999999996,63063.57,53481.135519999996
40,98,11,4,34857.32000000001,33647.74,29102.512599999987
40,99,11,4,0.0,800.0,517.6176799999989
41,1,11,4,93131.7,106803.48,86392.42735999999
41,2,11,4,181772.84999999998,196152.44999999998,166605.29296000002
41,3,11,4,43175.899999999994,42370.33,34421.27940000003
41,4,11,4,119386.53000000001,135359.95,116631.05328000014
41,5,11,4,188781.52000000002,190737.39,158321.88972
41,6,11,4,42783.04,36091.880000000005,28691.05847999996
41,7,11,4,183785.66,192069.72999999998,164849.86187999992
41,8,11,4,135200.18,144502.02000000002,122950.58652000023
41,9,11,4,94653.09,100357.31,82247.06851999997
41,10,11,4,60878.380000000005,59134.94,48547.36668000008
41,11,11,4,59634.5,65185.29,53436.351560000025
41,12,11,4,13784.0,13329.97,12102.548679999993
41,13,11,4,126509.73,136236.82,121407.60352000018
41,14,11,4,101884.81,104160.17,87659.74740000008
41,16,11,4,14755.61,15596.630000000001,11863.22144
41,17,11,4,52676.26,62247.22,52247.76860000004
41,18,11,4,84129.21,87924.22,77045.4762
41,19,11,4,0.0,6321.2,6569.38688
41,20,11,4,19284.730000000003,21790.95,17822.652599999994
41,21,11,4,23952.54,22512.03,19417.685679999977
41,22,11,4,53545.91,48885.51,40933.489399999984
41,23,11,4,85116.40000000001,87390.79000000001,76018.06236000001
41,24,11,4,29555.43,29161.56,24750.877440000007
41,25,11,4,34540.899999999994,36259.729999999996,31509.77687999999
41,26,11,4,38555.450000000004,33252.03,30907.46440000001
41,27,11,4,6749.200000000001,8508.33,7492.883960000002
41,28,11,4,2192.58,3024.95,3286.8569199999974
41,29,11,4,17964.94,21969.21,18844.309519999995
41,30,11,4,7417.22,8825.27,8293.085040000002
41,31,11,4,9203.1,7304.9800000000005,7053.603600000006
41,32,11,4,18254.9,19090.93,17736.403200000008
41,33,11,4,32854.95,30499.91,25880.762640000037
41,34,11,4,50237.0,46871.240000000005,40968.75179999997
41,35,11,4,8071.2,8492.27,7503.423000000003
41,36,11,4,7570.0,5835.21,5627.2843200000025
41,38,11,4,166175.66000000003,201354.93,174509.01376000006
41,40,11,4,197623.06,215124.45,183569.9071600002
41,41,11,4,7950.83,12844.91,9184.896520000004
41,42,11,4,19490.31,20444.68,17526.83723999998
41,44,11,4,24150.879999999997,23276.46,18553.58523999999
41,45,11,4,10.94,67.7,76.2874399999999
41,46,11,4,95990.26,107027.52,86613.44423999998
41,48,11,4,0.0,5812.0,5750.346640000001
41,49,11,4,18513.73,20173.879999999997,18650.05347999999
41,52,11,4,8655.529999999999,10642.22,8885.101600000005
41,54,11,4,402.36,144.14,111.45447999999992
41,55,11,4,95613.81,99565.64,80393.31963999994
41,56,11,4,3408.2799999999997,3379.24,3766.617919999995
41,58,11,4,15185.0,20092.5,18063.88868000001
41,59,11,4,6169.120000000001,4033.57,4516.4462
41,60,11,4,1267.2,1742.4,1583.47036
41,67,11,4,30094.019999999997,31213.28,26473.59375999998
41,71,11,4,17797.1,24062.66,17463.825519999995
41,72,11,4,425520.48,444305.4,423350.89627999964
41,74,11,4,75166.51,85349.05000000002,72092.48147999999
41,79,11,4,90062.01,84664.52,72422.3158
41,80,11,4,65193.06,67466.23000000001,57077.11804000002
41,81,11,4,75787.71,77261.01999999999,67149.25972000003
41,82,11,4,68504.56999999999,81990.18,71624.09651999993
41,83,11,4,14375.880000000001,12365.19,11171.294159999987
41,85,11,4,8074.219999999999,9499.02,8465.13656
41,87,11,4,31890.15,50711.70999999999,46561.44783999987
41,90,11,4,289396.63,319160.47,262145.8146399995
41,91,11,4,206911.21999999997,214092.11,176513.37912000035
41,92,11,4,520748.46,570828.4500000001,491380.1087600004
41,93,11,4,144745.74,155455.44999999998,133675.20123999985
41,94,11,4,171356.62,172949.18000000002,145898.24432000006
41,95,11,4,316917.67000000004,338185.41,274525.07136
41,96,11,4,9378.529999999999,9877.88,10272.041799999992
41,97,11,4,72185.31,79937.42,67425.41019999998
41,98,11,4,41311.770000000004,42359.21,33002.73551999998
41,99,11,4,0.0,2504.48,3793.4608400000006
42,1,11,4,44410.68,49979.810000000005,41746.17135999994
42,2,11,4,61468.920000000006,65409.909999999996,52218.14528
42,3,11,4,3000.6299999999997,2532.57,2654.7663199999974
42,4,11,4,62519.399999999994,66800.39,53648.89279999995
42,5,11,4,7088.32,4720.09,4764.587879999999
42,7,11,4,1460.02,1584.4099999999999,2318.092400000001
42,8,11,4,69660.83,75217.27,62761.52596000006
42,9,11,4,320.24,297.5,494.8790000000001
42,10,11,4,1412.53,1541.44,2145.495720000001
42,11,11,4,4667.33,4548.4,4210.628479999999
42,12,11,4,248.60000000000002,390.91999999999996,489.8448399999993
42,13,11,4,60589.9,61832.97,51208.03012000005
42,14,11,4,9669.560000000001,10730.1,8967.312640000004
42,16,11,4,3468.4700000000003,3127.6400000000003,3667.746680000003
42,17,11,4,2340.3199999999997,2126.0,2143.5587600000003
42,18,11,4,1718.2600000000002,928.83,1072.6316800000004
42,21,11,4,5318.96,5283.41,5208.160799999997
42,23,11,4,0.0,135.87,218.52208000000027
42,24,11,4,0.0,0.0,79.56268000000001
42,25,11,4,252.0,236.62,268.4571599999998
42,27,11,4,0.0,89.24000000000001,161.09120000000016
42,28,11,4,311.5,246.48000000000002,259.5734399999995
42,31,11,4,24.0,111.0,173.3358400000001
42,32,11,4,114.0,70.0,232.5036800000003
42,38,11,4,138108.76,134649.28,118890.30844000017
42,40,11,4,76613.7,78211.38,67688.04663999997
42,42,11,4,691.42,746.95,741.2573199999998
42,44,11,4,10.08,0.0,9.130839999999989
42,46,11,4,23021.82,22877.68,18002.91159999999
42,49,11,4,0.0,0.0,154.0341599999996
42,52,11,4,259.81,116.8,93.14515999999993
42,56,11,4,9.94,0.0,513.1660800000003
42,59,11,4,281.46000000000004,396.15,509.47772000000083
42,60,11,4,1135.1999999999998,1513.6,1583.7608399999992
42,67,11,4,3955.5,3481.93,3861.4610000000002
42,71,11,4,0.0,3.0,26.485400000000016
42,74,11,4,1329.14,1408.24,1527.912919999999
42,79,11,4,54425.73,55750.99,47308.045720000075
42,80,11,4,63039.62000000001,63141.94,53684.14559999995
42,81,11,4,61730.32,64741.38,56886.11335999993
42,82,11,4,26594.68,31389.47,26141.810439999987
42,83,11,4,12713.599999999999,13187.820000000002,11819.69199999999
42,85,11,4,191.42000000000002,307.37,225.8571200000002
42,87,11,4,2639.9,4820.41,5304.063679999997
42,90,11,4,213295.05000000002,241896.84000000003,202210.40200000032
42,91,11,4,164711.97,174574.89,149321.92456
42,92,11,4,357606.77,401348.78,358780.5682799998
42,93,11,4,149482.37,169542.81,150338.36316000018
42,94,11,4,128585.91,144955.91,126086.36411999987
42,95,11,4,218315.59999999998,242289.73,203723.63960000032
42,96,11,4,56372.69,72037.0,62075.81367999996
42,97,11,4,68550.03,71133.28,59966.10391999995
42,98,11,4,36858.97,33535.04,29867.84672
43,1,11,4,31447.370000000003,35377.93,30099.124199999966
43,2,11,4,75462.56999999999,74499.73,64259.136360000055
43,3,11,4,2847.49,2681.14,2439.2826799999957
43,4,11,4,77455.94,75708.6,62527.705720000056
43,5,11,4,0.0,1812.08,2214.479960000006
43,6,11,4,206.32,166.28,167.4873200000001
43,7,11,4,1836.12,961.4200000000001,1366.1673200000018
43,8,11,4,50274.65,51578.32000000001,43298.191639999975
43,9,11,4,213.51999999999998,265.65999999999997,393.4593600000003
43,10,11,4,2188.36,2217.54,2111.2901600000023
43,11,11,4,3770.4,2910.22,3312.5000400000067
43,12,11,4,293.77,268.08,392.1203599999999
43,13,11,4,66382.3,69608.0,58811.925079999986
43,14,11,4,10331.369999999999,11787.800000000001,9872.4666
43,16,11,4,8134.389999999999,6191.02,5903.616519999998
43,17,11,4,2982.77,2841.37,2676.7617599999985
43,18,11,4,1413.93,1342.3999999999999,1628.5301600000003
43,20,11,4,0.0,54.81,218.55728000000008
43,21,11,4,6159.02,6746.04,6503.8644399999985
43,22,11,4,0.0,176.0,219.79135999999977
43,25,11,4,173.25,214.94,255.9745999999997
43,26,11,4,-1.0,0.0,386.6636800000001
43,28,11,4,663.5,4.29,283.2206
43,31,11,4,5.0,10.0,68.67367999999999
43,32,11,4,40.0,0.0,81.1876400000001
43,38,11,4,223786.01,223828.62,192727.74183999994
43,40,11,4,72068.09000000001,66916.41,55731.94332000003
43,42,11,4,768.4200000000001,817.36,784.9383599999993
43,46,11,4,28331.85,23255.13,19085.160039999984
43,49,11,4,0.0,0.0,62.43368000000005
43,52,11,4,170.74,102.07,72.1773599999999
43,56,11,4,811.73,641.8,435.66208
43,60,11,4,2226.4,1469.6,1826.3066399999998
43,67,11,4,3666.74,3214.19,3663.5644799999973
43,72,11,4,142.58999999999997,154.47,525.3370000000017
43,74,11,4,1689.4899999999998,2478.02,2751.473719999999
43,79,11,4,44057.11,48822.46,40522.65531999997
43,80,11,4,66203.70999999999,68525.27,57508.97356000006
43,81,11,4,72884.51,78814.48,65919.28451999997
43,82,11,4,30960.079999999998,36656.83,32710.82428
43,83,11,4,13843.71,13044.189999999999,11199.759359999982
43,85,11,4,49.790000000000006,4.26,263.75508
43,87,11,4,248.88,268.7,467.0175199999996
43,90,11,4,247146.03999999998,276173.78,228203.6870800001
43,91,11,4,121413.85,119777.22,99239.1484399999
43,92,11,4,340396.93,374368.5,320744.0294000001
43,93,11,4,149347.28999999998,164410.59,137237.11796000027
43,94,11,4,174501.41,172946.71999999997,145546.51964000013
43,95,11,4,253244.93,300814.18,254447.42899999983
43,96,11,4,109191.22,109384.24,91975.72935999994
43,97,11,4,70613.82,71895.49,62654.53423999998
43,98,11,4,53886.630000000005,49515.649999999994,40825.56043999998
44,1,11,4,27515.670000000002,38305.64,35933.79087999997
44,2,11,4,32675.51,36546.409999999996,32168.51711999995
44,3,11,4,1805.46,1736.9299999999998,2123.7421999999997
44,4,11,4,29778.7,32104.66,25585.356719999992
44,5,11,4,5850.28,3935.68,3427.277879999997
44,6,11,4,111.38,73.27,85.33775999999989
44,7,11,4,1538.98,1441.3100000000002,1579.9925599999983
44,8,11,4,20467.27,21349.350000000002,17149.302399999968
44,9,11,4,317.56,264.63,373.9623200000007
44,10,11,4,757.76,833.15,703.3944799999998
44,11,11,4,4357.030000000001,3662.9500000000003,3310.17488
44,12,11,4,309.38,354.81,394.88395999999943
44,13,11,4,28784.980000000003,28463.350000000002,23647.120440000006
44,14,11,4,3970.58,3915.0599999999995,3860.900200000001
44,16,11,4,4242.32,2323.5600000000004,3410.771999999996
44,17,11,4,2509.04,1336.7,2001.7729999999963
44,18,11,4,1494.75,2191.67,2261.788800000001
44,20,11,4,0.0,4.0,140.7622399999999
44,21,11,4,2756.41,2911.39,3719.8748799999967
44,23,11,4,29.92,27.98,80.90556
44,24,11,4,0.0,0.0,144.82875999999996
44,25,11,4,130.25,170.25,188.08803999999995
44,26,11,4,0.0,0.0,409.82071999999994
44,27,11,4,0.0,47.42,89.72348000000002
44,28,11,4,330.0,330.20000000000005,368.12139999999926
44,31,11,4,24.220000000000002,45.28,48.71152000000003
44,32,11,4,104.0,60.0,87.32120000000009
44,33,11,4,0.0,0.0,24.73459999999995
44,38,11,4,170871.83000000002,185554.93,161512.72099999984
44,40,11,4,56631.560000000005,61070.28,53161.18959999999
44,42,11,4,164.20999999999998,239.76,243.91651999999988
44,44,11,4,0.0,0.0,22.97059999999997
44,46,11,4,20047.640000000003,22655.700000000004,17999.527519999985
44,49,11,4,0.0,0.0,62.38680000000005
44,52,11,4,104.53,122.27,69.54255999999991
44,56,11,4,131.75,327.34,794.9852000000003
44,59,11,4,533.6899999999999,195.20999999999998,346.15268000000054
44,60,11,4,1311.1999999999998,1337.6,1536.6560800000002
44,67,11,4,3018.75,3485.48,3470.3735599999995
44,72,11,4,375.9,557.79,748.3302399999998
44,74,11,4,1185.59,1558.5099999999998,1749.1907599999997
44,79,11,4,17060.07,17522.18,14597.711559999976
44,80,11,4,18699.36,19640.44,17634.148680000006
44,81,11,4,27238.7,26979.38,22332.26288000002
44,82,11,4,13898.939999999999,14418.050000000001,11849.210879999993
44,83,11,4,3741.32,3186.57,3496.968359999993
44,85,11,4,505.8,312.4,444.0828800000007
44,87,11,4,709.4,967.87,1628.8121600000018
44,90,11,4,121851.73000000001,139412.33000000002,120567.86679999993
44,91,11,4,68695.95000000001,71592.57,63991.91748
44,92,11,4,165385.41999999998,183882.46999999997,161529.28351999988
44,93,11,4,44491.15,49565.39,42429.78099999994
44,94,11,4,78812.47,84074.53,72843.93939999994
44,95,11,4,106555.75,119417.95999999999,98144.22699999982
44,96,11,4,10840.73,10671.64,9484.298839999996
44,97,11,4,25282.920000000002,24676.059999999998,20882.26495999999
44,98,11,4,16367.84,13159.59,14125.259200000008
45,1,11,4,75296.42,79757.73000000001,69054.94744000002
45,2,11,4,133733.72,142346.21000000002,121550.36488000005
45,3,11,4,25299.600000000002,28628.64,23345.536640000013
45,4,11,4,94536.84999999999,103676.14000000001,85130.76976000002
45,5,11,4,117659.20999999999,124447.29,99103.31584000017
45,6,11,4,31988.6,22790.18,17539.523000000005
45,7,11,4,150305.83000000002,180032.82,154586.90891999984
45,8,11,4,133913.96000000002,141773.3,121017.57056000017
45,9,11,4,42105.74,51888.850000000006,45112.01171999993
45,10,11,4,51105.1,56812.64000000001,46381.80136
45,11,11,4,51211.82,55346.85,45994.29703999998
45,12,11,4,13270.789999999999,15024.01,12098.13735999999
45,13,11,4,106806.70999999999,103726.1,89587.61168000007
45,14,11,4,74482.48999999999,72512.04000000001,61949.64015999999
45,16,11,4,11650.9,11771.67,10022.247720000008
45,17,11,4,48049.909999999996,50508.03999999999,42231.02079999999
45,18,11,4,47958.56,52768.600000000006,45103.46728
45,19,11,4,6836.14,6627.46,6419.0065599999925
45,20,11,4,20768.55,16797.129999999997,14533.222280000016
45,21,11,4,16498.29,16451.420000000002,13301.428120000004
45,22,11,4,42510.46,35092.52,31276.119959999993
45,23,11,4,106519.73999999999,109451.15,90475.95592
45,24,11,4,25386.61,30014.780000000002,24339.442440000013
45,25,11,4,32925.170000000006,40177.35,31460.61991999999
45,26,11,4,38472.99,39099.380000000005,32397.822880000036
45,27,11,4,7209.23,6843.950000000001,6518.641679999992
45,28,11,4,3974.35,3954.9700000000003,3789.060599999993
45,29,11,4,21469.25,25536.190000000002,22084.120560000003
45,30,11,4,8776.12,9427.04,8750.466799999995
45,31,11,4,11988.24,11499.84,9816.927320000012
45,32,11,4,19864.76,22384.72,18471.805959999983
45,33,11,4,23214.480000000003,25663.68,21782.289399999983
45,34,11,4,51800.229999999996,56606.78,45937.64968000002
45,35,11,4,10633.04,11210.57,9096.357800000005
45,36,11,4,7002.0,8285.56,7555.928959999997
45,38,11,4,202717.14,205600.69,179198.96595999997
45,40,11,4,153179.77000000002,151764.48,130792.10648000005
45,41,11,4,12853.0,10928.0,8495.537599999998
45,42,11,4,17019.120000000003,19961.2,18017.820680000004
45,44,11,4,11407.919999999998,12209.25,9331.935319999997
45,45,11,4,5.47,0.0,36.48419999999994
45,46,11,4,60039.72,51895.79,44613.45528
45,52,11,4,6097.6,6690.49,7701.955199999997
45,54,11,4,234.15,126.52000000000001,61.94127999999991
45,55,11,4,52789.14,60236.8,49950.382760000015
45,56,11,4,1693.1399999999999,1408.9899999999998,2055.407920000001
45,58,11,4,7063.0,3490.0,4993.360920000001
45,59,11,4,6587.2,1682.27,5854.244040000004
45,60,11,4,464.59999999999997,624.8,622.4580400000002
45,67,11,4,23546.51,25241.77,21705.371519999982
45,71,11,4,19865.21,22851.14,17141.253839999983
45,72,11,4,343154.70999999996,343995.44999999995,273496.87412000034
45,74,11,4,47163.39,45974.39,36685.31556000003
45,79,11,4,59700.880000000005,63327.31999999999,53650.593759999996
45,80,11,4,115.10999999999999,3686.6,3441.0416
45,81,11,4,60772.259999999995,56339.97,47663.31224000005
45,82,11,4,56868.11,50974.08,42558.47007999997
45,83,11,4,3683.18,2315.56,4112.189880000006
45,85,11,4,7592.74,6906.34,6602.036319999997
45,87,11,4,21658.25,29114.09,28672.899880000023
45,90,11,4,95358.90000000001,105547.66,86701.4854
45,91,11,4,61173.55,66485.04000000001,57215.85896000004
45,92,11,4,203853.96,220834.69,190044.0695200002
45,93,11,4,9813.09,9376.7,10111.78676
45,94,11,4,18476.78,14041.859999999999,13687.415200000001
45,95,11,4,180986.65999999997,197461.28,173374.0569999999
45,97,11,4,24332.97,23108.329999999998,18460.641359999987
45,98,11,4,657.91,2944.22,4430.319079999998
