Store,Dept,Year,Quarter,Month,Weekly_Sales,Date
6,67,2010,2,6,60152.01,2010-06-01
6,67,2010,3,7,49423.58,2010-07-01
6,67,2010,3,8,34093.02,2010-08-01
6,67,2010,3,9,34901.12,2010-09-01
6,67,2010,4,10,46718.34,2010-010-01
6,67,2010,4,11,39697.759999999995,2010-011-01
6,67,2010,4,12,80931.39,2010-012-01
6,67,2011,1,1,34382.64,2011-01-01
6,67,2011,1,2,62241.46000000001,2011-02-01
6,67,2011,1,3,35093.55,2011-03-01
6,67,2011,2,4,53332.89,2011-04-01
6,67,2011,2,5,68188.65000000001,2011-05-01
6,67,2011,2,6,57041.079999999994,2011-06-01
6,67,2011,3,7,52971.600000000006,2011-07-01
6,67,2011,3,8,31259.230000000003,2011-08-01
6,67,2011,3,9,44594.92,2011-09-01
6,67,2011,4,10,40492.7,2011-010-01
6,67,2011,4,11,43145.56,2011-011-01
6,67,2011,4,12,87491.52,2011-012-01
6,67,2012,1,1,37350.7,2012-01-01
6,67,2012,1,2,68241.97,2012-02-01
6,67,2012,1,3,46830.07,2012-03-01
6,67,2012,2,4,43564.46,2012-04-01
6,67,2012,2,5,68409.28,2012-05-01
6,67,2012,2,6,66330.18,2012-06-01
6,67,2012,3,7,37688.3,2012-07-01
6,67,2012,3,8,43552.96,2012-08-01
6,67,2012,3,9,37348.25,2012-09-01
6,67,2012,4,10,40855.13,2012-010-01
6,71,2010,1,2,35540.66,2010-02-01
6,71,2010,1,3,28816.730000000003,2010-03-01
6,71,2010,2,4,25804.600000000002,2010-04-01
6,71,2010,2,5,18733.239999999998,2010-05-01
6,71,2010,2,6,25520.809999999998,2010-06-01
6,71,2010,3,7,34914.26,2010-07-01
6,71,2010,3,8,29759.65,2010-08-01
6,71,2010,3,9,22237.079999999998,2010-09-01
6,71,2010,4,10,20593.3,2010-010-01
6,71,2010,4,11,27848.44,2010-011-01
6,71,2010,4,12,33381.119999999995,2010-012-01
6,71,2011,1,1,20287.26,2011-01-01
6,71,2011,1,2,28867.559999999998,2011-02-01
6,71,2011,1,3,23520.91,2011-03-01
6,71,2011,2,4,21441.920000000002,2011-04-01
6,71,2011,2,5,17727.22,2011-05-01
6,71,2011,2,6,20727.11,2011-06-01
6,71,2011,3,7,29856.86,2011-07-01
6,71,2011,3,8,22324.26,2011-08-01
6,71,2011,3,9,26550.180000000004,2011-09-01
6,71,2011,4,10,19283.940000000002,2011-010-01
6,71,2011,4,11,28471.78,2011-011-01
6,71,2011,4,12,33715.78,2011-012-01
6,71,2012,1,1,18771.219999999998,2012-01-01
6,71,2012,1,2,29518.39,2012-02-01
6,71,2012,1,3,23797.239999999998,2012-03-01
6,71,2012,2,4,17978.28,2012-04-01
6,71,2012,2,5,19338.82,2012-05-01
6,71,2012,2,6,23567.32,2012-06-01
6,71,2012,3,7,27130.239999999998,2012-07-01
6,71,2012,3,8,28543.0,2012-08-01
6,71,2012,3,9,19015.399999999998,2012-09-01
6,71,2012,4,10,18965.85,2012-010-01
6,72,2010,1,2,374703.88,2010-02-01
6,72,2010,1,3,283975.57,2010-03-01
6,72,2010,2,4,330844.62999999995,2010-04-01
6,72,2010,2,5,257034.71000000002,2010-05-01
6,72,2010,2,6,294765.01999999996,2010-06-01
6,72,2010,3,7,384086.22,2010-07-01
6,72,2010,3,8,300933.18,2010-08-01
6,72,2010,3,9,264532.17000000004,2010-09-01
6,72,2010,4,10,303418.77999999997,2010-010-01
6,72,2010,4,11,551118.72,2010-011-01
6,72,2010,4,12,654340.8899999999,2010-012-01
6,72,2011,1,1,274117.47,2011-01-01
6,72,2011,1,2,390161.10000000003,2011-02-01
6,72,2011,1,3,308398.93,2011-03-01
6,72,2011,2,4,318906.77999999997,2011-04-01
6,72,2011,2,5,245444.74000000002,2011-05-01
6,72,2011,2,6,274454.01,2011-06-01
6,72,2011,3,7,371570.02,2011-07-01
6,72,2011,3,8,280712.49,2011-08-01
6,72,2011,3,9,327524.25,2011-09-01
6,72,2011,4,10,291576.0,2011-010-01
6,72,2011,4,11,551035.6599999999,2011-011-01
6,72,2011,4,12,603879.32,2011-012-01
6,72,2012,1,1,272732.85,2012-01-01
6,72,2012,1,2,395747.75,2012-02-01
6,72,2012,1,3,389965.43000000005,2012-03-01
6,72,2012,2,4,253943.61000000002,2012-04-01
6,72,2012,2,5,288517.5,2012-05-01
6,72,2012,2,6,386802.1,2012-06-01
6,72,2012,3,7,294941.38,2012-07-01
6,72,2012,3,8,361539.51,2012-08-01
6,72,2012,3,9,292419.06,2012-09-01
6,72,2012,4,10,292623.17,2012-010-01
6,74,2010,1,2,81368.06,2010-02-01
6,74,2010,1,3,85435.18,2010-03-01
6,74,2010,2,4,92695.24,2010-04-01
6,74,2010,2,5,86108.87,2010-05-01
6,74,2010,2,6,91147.67000000001,2010-06-01
6,74,2010,3,7,118777.46,2010-07-01
6,74,2010,3,8,91369.67,2010-08-01
6,74,2010,3,9,73283.02,2010-09-01
6,74,2010,4,10,94177.03,2010-010-01
6,74,2010,4,11,99026.66,2010-011-01
6,74,2010,4,12,114227.2,2010-012-01
6,74,2011,1,1,95523.4,2011-01-01
6,74,2011,1,2,91563.84,2011-02-01
6,74,2011,1,3,92840.69,2011-03-01
6,74,2011,2,4,101387.21999999999,2011-04-01
6,74,2011,2,5,83600.48,2011-05-01
6,74,2011,2,6,86651.86,2011-06-01
6,74,2011,3,7,106895.69999999998,2011-07-01
6,74,2011,3,8,88768.99,2011-08-01
6,74,2011,3,9,93332.29999999999,2011-09-01
6,74,2011,4,10,78332.11,2011-010-01
6,74,2011,4,11,96733.57,2011-011-01
6,74,2011,4,12,118256.68999999999,2011-012-01
6,74,2012,1,1,100162.95,2012-01-01
6,74,2012,1,2,94516.91999999998,2012-02-01
6,74,2012,1,3,113406.25,2012-03-01
6,74,2012,2,4,83755.70999999999,2012-04-01
6,74,2012,2,5,89010.28,2012-05-01
6,74,2012,2,6,127878.05,2012-06-01
6,74,2012,3,7,94196.63,2012-07-01
6,74,2012,3,8,111980.04999999999,2012-08-01
6,74,2012,3,9,76292.72,2012-09-01
6,74,2012,4,10,79380.41,2012-010-01
6,77,2011,4,11,1272.0,2011-011-01
6,77,2012,4,10,-21.63,2012-010-01
6,78,2010,1,2,0.0,2010-02-01
6,78,2010,1,3,18.0,2010-03-01
6,78,2010,2,4,12.0,2010-04-01
6,78,2010,2,5,12.0,2010-05-01
6,78,2010,3,7,12.0,2010-07-01
6,78,2012,1,2,7.0,2012-02-01
6,78,2012,2,4,7.0,2012-04-01
6,79,2010,1,2,109763.44,2010-02-01
6,79,2010,1,3,102781.04,2010-03-01
6,79,2010,2,4,125699.62,2010-04-01
6,79,2010,2,5,92902.54000000001,2010-05-01
6,79,2010,2,6,105293.7,2010-06-01
6,79,2010,3,7,129560.09,2010-07-01
6,79,2010,3,8,96115.24,2010-08-01
6,79,2010,3,9,94615.47,2010-09-01
6,79,2010,4,10,111864.2,2010-010-01
6,79,2010,4,11,92508.12,2010-011-01
6,79,2010,4,12,123347.24,2010-012-01
6,79,2011,1,1,84202.23000000001,2011-01-01
6,79,2011,1,2,107506.98,2011-02-01
6,79,2011,1,3,101316.77,2011-03-01
6,79,2011,2,4,118727.43,2011-04-01
6,79,2011,2,5,94499.18,2011-05-01
6,79,2011,2,6,99847.35,2011-06-01
6,79,2011,3,7,117380.73999999999,2011-07-01
6,79,2011,3,8,94049.94,2011-08-01
6,79,2011,3,9,117726.76999999999,2011-09-01
6,79,2011,4,10,90402.26000000001,2011-010-01
6,79,2011,4,11,92913.91,2011-011-01
6,79,2011,4,12,123079.13999999998,2011-012-01
6,79,2012,1,1,88340.12,2012-01-01
6,79,2012,1,2,108924.83,2012-02-01
6,79,2012,1,3,128308.32999999999,2012-03-01
6,79,2012,2,4,103122.87999999999,2012-04-01
6,79,2012,2,5,102793.18,2012-05-01
6,79,2012,2,6,129054.45999999999,2012-06-01
6,79,2012,3,7,99992.53,2012-07-01
6,79,2012,3,8,121040.59,2012-08-01
6,79,2012,3,9,96140.5,2012-09-01
6,79,2012,4,10,93535.7,2012-010-01
6,80,2010,1,2,54024.69,2010-02-01
6,80,2010,1,3,55959.020000000004,2010-03-01
6,80,2010,2,4,70172.24,2010-04-01
6,80,2010,2,5,54690.17,2010-05-01
6,80,2010,2,6,57624.409999999996,2010-06-01
6,80,2010,3,7,72652.32999999999,2010-07-01
6,80,2010,3,8,54427.02,2010-08-01
6,80,2010,3,9,51529.19,2010-09-01
6,80,2010,4,10,58876.75000000001,2010-010-01
6,80,2010,4,11,48658.43,2010-011-01
6,80,2010,4,12,70076.06999999999,2010-012-01
6,80,2011,1,1,48651.23,2011-01-01
6,80,2011,1,2,52130.40000000001,2011-02-01
6,80,2011,1,3,51572.89,2011-03-01
6,80,2011,2,4,65532.64,2011-04-01
6,80,2011,2,5,50783.95,2011-05-01
6,80,2011,2,6,57185.780000000006,2011-06-01
6,80,2011,3,7,77097.29,2011-07-01
6,80,2011,3,8,54169.729999999996,2011-08-01
6,80,2011,3,9,66700.11,2011-09-01
6,80,2011,4,10,51085.54,2011-010-01
6,80,2011,4,11,52886.82000000001,2011-011-01
6,80,2011,4,12,70985.01000000001,2011-012-01
6,80,2012,1,1,52328.87,2012-01-01
6,80,2012,1,2,57815.54,2012-02-01
6,80,2012,1,3,70394.01,2012-03-01
6,80,2012,2,4,58428.76999999999,2012-04-01
6,80,2012,2,5,55928.2,2012-05-01
6,80,2012,2,6,74289.61,2012-06-01
6,80,2012,3,7,62139.479999999996,2012-07-01
6,80,2012,3,8,72821.76999999999,2012-08-01
6,80,2012,3,9,55714.25,2012-09-01
6,80,2012,4,10,55259.59,2012-010-01
6,81,2010,1,2,63136.46,2010-02-01
6,81,2010,1,3,68498.87,2010-03-01
6,81,2010,2,4,85267.35999999999,2010-04-01
6,81,2010,2,5,66752.28,2010-05-01
6,81,2010,2,6,72831.03,2010-06-01
6,81,2010,3,7,88422.53,2010-07-01
6,81,2010,3,8,63424.229999999996,2010-08-01
6,81,2010,3,9,58843.88,2010-09-01
6,81,2010,4,10,66952.94,2010-010-01
6,81,2010,4,11,60390.979999999996,2010-011-01
6,81,2010,4,12,71865.01000000001,2010-012-01
6,81,2011,1,1,56327.34999999999,2011-01-01
6,81,2011,1,2,58877.23,2011-02-01
6,81,2011,1,3,62332.64000000001,2011-03-01
6,81,2011,2,4,77318.3,2011-04-01
6,81,2011,2,5,57938.399999999994,2011-05-01
6,81,2011,2,6,64097.77,2011-06-01
6,81,2011,3,7,82510.29000000001,2011-07-01
6,81,2011,3,8,59232.06999999999,2011-08-01
6,81,2011,3,9,69639.54000000001,2011-09-01
6,81,2011,4,10,54209.82,2011-010-01
6,81,2011,4,11,60123.88,2011-011-01
6,81,2011,4,12,72277.56,2011-012-01
6,81,2012,1,1,57900.85999999999,2012-01-01
6,81,2012,1,2,58707.91,2012-02-01
6,81,2012,1,3,78832.59000000001,2012-03-01
6,81,2012,2,4,65370.57000000001,2012-04-01
6,81,2012,2,5,63515.619999999995,2012-05-01
6,81,2012,2,6,84119.26000000001,2012-06-01
6,81,2012,3,7,67486.61,2012-07-01
6,81,2012,3,8,77631.81999999999,2012-08-01
6,81,2012,3,9,58061.88,2012-09-01
6,81,2012,4,10,57088.200000000004,2012-010-01
6,82,2010,1,2,75214.61,2010-02-01
6,82,2010,1,3,76035.53,2010-03-01
6,82,2010,2,4,89836.44,2010-04-01
6,82,2010,2,5,74452.64,2010-05-01
6,82,2010,2,6,89658.1,2010-06-01
6,82,2010,3,7,103381.61,2010-07-01
6,82,2010,3,8,73464.15,2010-08-01
6,82,2010,3,9,62351.26,2010-09-01
6,82,2010,4,10,85947.95000000001,2010-010-01
6,82,2010,4,11,81133.63,2010-011-01
6,82,2010,4,12,189080.36000000002,2010-012-01
6,82,2011,1,1,61515.62,2011-01-01
6,82,2011,1,2,67699.33,2011-02-01
6,82,2011,1,3,71351.93,2011-03-01
6,82,2011,2,4,82788.36,2011-04-01
6,82,2011,2,5,68116.65,2011-05-01
6,82,2011,2,6,78644.98,2011-06-01
6,82,2011,3,7,100841.56,2011-07-01
6,82,2011,3,8,73827.82999999999,2011-08-01
6,82,2011,3,9,79275.53,2011-09-01
6,82,2011,4,10,66312.67,2011-010-01
6,82,2011,4,11,80291.87999999999,2011-011-01
6,82,2011,4,12,217818.28999999998,2011-012-01
6,82,2012,1,1,66119.5,2012-01-01
6,82,2012,1,2,71980.77,2012-02-01
6,82,2012,1,3,99712.90999999999,2012-03-01
6,82,2012,2,4,79258.3,2012-04-01
6,82,2012,2,5,73943.35999999999,2012-05-01
6,82,2012,2,6,108778.35,2012-06-01
6,82,2012,3,7,86084.75,2012-07-01
6,82,2012,3,8,95026.90999999999,2012-08-01
6,82,2012,3,9,73302.01999999999,2012-09-01
6,82,2012,4,10,72763.75,2012-010-01
6,83,2010,1,2,20757.09,2010-02-01
6,83,2010,1,3,19812.9,2010-03-01
6,83,2010,2,4,24357.239999999998,2010-04-01
6,83,2010,2,5,17428.67,2010-05-01
6,83,2010,2,6,17554.31,2010-06-01
6,83,2010,3,7,21336.800000000003,2010-07-01
6,83,2010,3,8,14276.56,2010-08-01
6,83,2010,3,9,12734.68,2010-09-01
6,83,2010,4,10,16464.850000000002,2010-010-01
6,83,2010,4,11,13335.36,2010-011-01
6,83,2010,4,12,19291.96,2010-012-01
6,83,2011,1,1,16577.23,2011-01-01
6,83,2011,1,2,18390.98,2011-02-01
6,83,2011,1,3,19462.23,2011-03-01
6,83,2011,2,4,22099.14,2011-04-01
6,83,2011,2,5,15478.929999999998,2011-05-01
6,83,2011,2,6,16390.43,2011-06-01
6,83,2011,3,7,20370.939999999995,2011-07-01
6,83,2011,3,8,14967.37,2011-08-01
6,83,2011,3,9,16705.38,2011-09-01
6,83,2011,4,10,12939.5,2011-010-01
6,83,2011,4,11,13001.330000000002,2011-011-01
6,83,2011,4,12,18955.07,2011-012-01
6,83,2012,1,1,17401.8,2012-01-01
6,83,2012,1,2,16617.54,2012-02-01
6,83,2012,1,3,23354.940000000002,2012-03-01
6,83,2012,2,4,18075.89,2012-04-01
6,83,2012,2,5,14785.240000000002,2012-05-01
6,83,2012,2,6,18114.489999999998,2012-06-01
6,83,2012,3,7,15341.55,2012-07-01
6,83,2012,3,8,20663.42,2012-08-01
6,83,2012,3,9,14906.82,2012-09-01
6,83,2012,4,10,14484.35,2012-010-01
6,85,2010,1,2,13240.019999999999,2010-02-01
6,85,2010,1,3,14804.300000000001,2010-03-01
6,85,2010,2,4,17503.230000000003,2010-04-01
6,85,2010,2,5,16558.67,2010-05-01
6,85,2010,2,6,14894.56,2010-06-01
6,85,2010,3,7,18139.68,2010-07-01
6,85,2010,3,8,11095.16,2010-08-01
6,85,2010,3,9,5738.79,2010-09-01
6,85,2010,4,10,11477.789999999999,2010-010-01
6,85,2010,4,11,11075.44,2010-011-01
6,85,2010,4,12,22642.71,2010-012-01
6,85,2011,1,1,9787.06,2011-01-01
6,85,2011,1,2,8525.17,2011-02-01
6,85,2011,1,3,8397.32,2011-03-01
6,85,2011,2,4,10549.27,2011-04-01
6,85,2011,2,5,11985.97,2011-05-01
6,85,2011,2,6,10539.61,2011-06-01
6,85,2011,3,7,13672.34,2011-07-01
6,85,2011,3,8,9793.63,2011-08-01
6,85,2011,3,9,11133.900000000001,2011-09-01
6,85,2011,4,10,9076.41,2011-010-01
6,85,2011,4,11,8205.45,2011-011-01
6,85,2011,4,12,21988.710000000003,2011-012-01
6,85,2012,1,1,8650.74,2012-01-01
6,85,2012,1,2,8217.0,2012-02-01
6,85,2012,1,3,9871.9,2012-03-01
6,85,2012,2,4,8852.99,2012-04-01
6,85,2012,2,5,11601.24,2012-05-01
6,85,2012,2,6,12075.140000000001,2012-06-01
6,85,2012,3,7,9660.71,2012-07-01
6,85,2012,3,8,10229.240000000002,2012-08-01
6,85,2012,3,9,6809.210000000001,2012-09-01
6,85,2012,4,10,6858.43,2012-010-01
6,87,2010,1,2,132844.18,2010-02-01
6,87,2010,1,3,123135.43,2010-03-01
6,87,2010,2,4,151325.53,2010-04-01
6,87,2010,2,5,125906.15,2010-05-01
6,87,2010,2,6,135891.85,2010-06-01
6,87,2010,3,7,167261.23,2010-07-01
6,87,2010,3,8,137876.37,2010-08-01
6,87,2010,3,9,143533.27,2010-09-01
6,87,2010,4,10,178549.27000000002,2010-010-01
6,87,2010,4,11,149627.63,2010-011-01
6,87,2010,4,12,203985.56,2010-012-01
6,87,2011,1,1,146035.57,2011-01-01
6,87,2011,1,2,175564.92,2011-02-01
6,87,2011,1,3,163046.91,2011-03-01
6,87,2011,2,4,183165.45,2011-04-01
6,87,2011,2,5,144117.93,2011-05-01
6,87,2011,2,6,163799.44,2011-06-01
6,87,2011,3,7,203419.24000000002,2011-07-01
6,87,2011,3,8,161869.41,2011-08-01
6,87,2011,3,9,204608.33,2011-09-01
6,87,2011,4,10,164231.52000000002,2011-010-01
6,87,2011,4,11,175574.83,2011-011-01
6,87,2011,4,12,228349.66999999998,2011-012-01
6,87,2012,1,1,160775.98,2012-01-01
6,87,2012,1,2,215570.2,2012-02-01
6,87,2012,1,3,236659.04000000004,2012-03-01
6,87,2012,2,4,180310.69,2012-04-01
6,87,2012,2,5,181425.2,2012-05-01
6,87,2012,2,6,233810.2,2012-06-01
6,87,2012,3,7,190621.15,2012-07-01
6,87,2012,3,8,250764.06,2012-08-01
6,87,2012,3,9,179702.33,2012-09-01
6,87,2012,4,10,182448.27,2012-010-01
6,90,2010,1,2,215524.46000000002,2010-02-01
6,90,2010,1,3,214685.62999999998,2010-03-01
6,90,2010,2,4,259674.98,2010-04-01
6,90,2010,2,5,198002.3,2010-05-01
6,90,2010,2,6,212553.01999999996,2010-06-01
6,90,2010,3,7,269647.70999999996,2010-07-01
6,90,2010,3,8,201381.39,2010-08-01
6,90,2010,3,9,197061.25,2010-09-01
6,90,2010,4,10,235014.83,2010-010-01
6,90,2010,4,11,231836.91999999998,2010-011-01
6,90,2010,4,12,293647.66000000003,2010-012-01
6,90,2011,1,1,202099.62,2011-01-01
6,90,2011,1,2,209268.07,2011-02-01
6,90,2011,1,3,210795.79,2011-03-01
6,90,2011,2,4,260577.26,2011-04-01
6,90,2011,2,5,200104.6,2011-05-01
6,90,2011,2,6,216880.3,2011-06-01
6,90,2011,3,7,283270.36,2011-07-01
6,90,2011,3,8,212454.68,2011-08-01
6,90,2011,3,9,263374.22000000003,2011-09-01
6,90,2011,4,10,212975.28,2011-010-01
6,90,2011,4,11,248624.47000000003,2011-011-01
6,90,2011,4,12,318799.56000000006,2011-012-01
6,90,2012,1,1,216866.43,2012-01-01
6,90,2012,1,2,219422.84,2012-02-01
6,90,2012,1,3,271712.82999999996,2012-03-01
6,90,2012,2,4,213294.7,2012-04-01
6,90,2012,2,5,204593.80999999997,2012-05-01
6,90,2012,2,6,272504.26,2012-06-01
6,90,2012,3,7,226601.57,2012-07-01
6,90,2012,3,8,268349.7,2012-08-01
6,90,2012,3,9,206064.18,2012-09-01
6,90,2012,4,10,213632.67,2012-010-01
6,91,2010,1,2,184889.47,2010-02-01
6,91,2010,1,3,178656.34000000003,2010-03-01
6,91,2010,2,4,222801.66,2010-04-01
6,91,2010,2,5,176004.14,2010-05-01
6,91,2010,2,6,188480.2,2010-06-01
6,91,2010,3,7,232205.24000000002,2010-07-01
6,91,2010,3,8,177237.09,2010-08-01
6,91,2010,3,9,169130.67,2010-09-01
6,91,2010,4,10,209476.84999999998,2010-010-01
6,91,2010,4,11,190733.42,2010-011-01
6,91,2010,4,12,227528.49,2010-012-01
6,91,2011,1,1,180506.03,2011-01-01
6,91,2011,1,2,192877.67,2011-02-01
6,91,2011,1,3,186599.14,2011-03-01
6,91,2011,2,4,220829.72000000003,2011-04-01
6,91,2011,2,5,177593.27000000002,2011-05-01
6,91,2011,2,6,186346.47,2011-06-01
6,91,2011,3,7,234383.22999999998,2011-07-01
6,91,2011,3,8,183623.72,2011-08-01
6,91,2011,3,9,217842.97999999998,2011-09-01
6,91,2011,4,10,176912.97,2011-010-01
6,91,2011,4,11,180574.56,2011-011-01
6,91,2011,4,12,221766.58000000002,2011-012-01
6,91,2012,1,1,179722.96,2012-01-01
6,91,2012,1,2,186469.54,2012-02-01
6,91,2012,1,3,227380.13,2012-03-01
6,91,2012,2,4,182377.99,2012-04-01
6,91,2012,2,5,177333.03,2012-05-01
6,91,2012,2,6,228792.93,2012-06-01
6,91,2012,3,7,190194.09,2012-07-01
6,91,2012,3,8,231707.53,2012-08-01
6,91,2012,3,9,176774.69,2012-09-01
6,91,2012,4,10,175915.14,2012-010-01
6,92,2010,1,2,411409.75,2010-02-01
6,92,2010,1,3,395349.08,2010-03-01
6,92,2010,2,4,471621.55000000005,2010-04-01
6,92,2010,2,5,368760.29000000004,2010-05-01
6,92,2010,2,6,379650.19999999995,2010-06-01
6,92,2010,3,7,469639.14,2010-07-01
6,92,2010,3,8,360550.33,2010-08-01
6,92,2010,3,9,352952.04,2010-09-01
6,92,2010,4,10,433443.49,2010-010-01
6,92,2010,4,11,483452.87999999995,2010-011-01
6,92,2010,4,12,553472.91,2010-012-01
6,92,2011,1,1,379601.39,2011-01-01
6,92,2011,1,2,389166.57,2011-02-01
6,92,2011,1,3,380857.95999999996,2011-03-01
6,92,2011,2,4,456719.3900000001,2011-04-01
6,92,2011,2,5,357903.55000000005,2011-05-01
6,92,2011,2,6,373591.61,2011-06-01
6,92,2011,3,7,480726.18,2011-07-01
6,92,2011,3,8,370673.57,2011-08-01
6,92,2011,3,9,448151.19,2011-09-01
6,92,2011,4,10,385739.62,2011-010-01
6,92,2011,4,11,498841.70000000007,2011-011-01
6,92,2011,4,12,611561.09,2011-012-01
6,92,2012,1,1,405069.33,2012-01-01
6,92,2012,1,2,419011.91000000003,2012-02-01
6,92,2012,1,3,511190.19,2012-03-01
6,92,2012,2,4,402598.60000000003,2012-04-01
6,92,2012,2,5,385725.84,2012-05-01
6,92,2012,2,6,504717.23,2012-06-01
6,92,2012,3,7,420276.25000000006,2012-07-01
6,92,2012,3,8,499904.81999999995,2012-08-01
6,92,2012,3,9,387335.86,2012-09-01
6,92,2012,4,10,410880.39,2012-010-01
6,93,2010,1,2,154021.94,2010-02-01
6,93,2010,1,3,153328.42,2010-03-01
6,93,2010,2,4,203319.26,2010-04-01
6,93,2010,2,5,160581.52,2010-05-01
6,93,2010,2,6,166757.81,2010-06-01
6,93,2010,3,7,212869.72,2010-07-01
6,93,2010,3,8,150141.35,2010-08-01
6,93,2010,3,9,152084.72,2010-09-01
6,93,2010,4,10,183707.82,2010-010-01
6,93,2010,4,11,192329.52,2010-011-01
6,93,2010,4,12,214908.11,2010-012-01
6,93,2011,1,1,150409.58,2011-01-01
6,93,2011,1,2,157253.44,2011-02-01
6,93,2011,1,3,158812.43999999997,2011-03-01
6,93,2011,2,4,202966.24,2011-04-01
6,93,2011,2,5,159976.36000000002,2011-05-01
6,93,2011,2,6,167020.38,2011-06-01
6,93,2011,3,7,212249.50000000003,2011-07-01
6,93,2011,3,8,151067.13999999998,2011-08-01
6,93,2011,3,9,185470.12,2011-09-01
6,93,2011,4,10,146989.3,2011-010-01
6,93,2011,4,11,193106.7,2011-011-01
6,93,2011,4,12,226932.41,2011-012-01
6,93,2012,1,1,160119.06,2012-01-01
6,93,2012,1,2,164852.94999999998,2012-02-01
6,93,2012,1,3,206453.08000000002,2012-03-01
6,93,2012,2,4,173943.08000000002,2012-04-01
6,93,2012,2,5,165141.55,2012-05-01
6,93,2012,2,6,229200.09,2012-06-01
6,93,2012,3,7,193648.82,2012-07-01
6,93,2012,3,8,219068.62,2012-08-01
6,93,2012,3,9,174524.83,2012-09-01
6,93,2012,4,10,171174.24,2012-010-01
6,94,2010,1,2,164892.2,2010-02-01
6,94,2010,1,3,159044.91999999998,2010-03-01
6,94,2010,2,4,219684.4,2010-04-01
6,94,2010,2,5,182604.70999999996,2010-05-01
6,94,2010,2,6,186693.22999999998,2010-06-01
6,94,2010,3,7,218825.23000000004,2010-07-01
6,94,2010,3,8,161922.99,2010-08-01
6,94,2010,3,9,141914.78,2010-09-01
6,94,2010,4,10,173474.64,2010-010-01
6,94,2010,4,11,149248.51,2010-011-01
6,94,2010,4,12,172903.0,2010-012-01
6,94,2011,1,1,141960.77,2011-01-01
6,94,2011,1,2,161399.6,2011-02-01
6,94,2011,1,3,161499.56,2011-03-01
6,94,2011,2,4,219130.47,2011-04-01
6,94,2011,2,5,177027.09999999998,2011-05-01
6,94,2011,2,6,177669.40000000002,2011-06-01
6,94,2011,3,7,234391.75,2011-07-01
6,94,2011,3,8,182142.88,2011-08-01
6,94,2011,3,9,205239.96,2011-09-01
6,94,2011,4,10,158333.38,2011-010-01
6,94,2011,4,11,159769.57,2011-011-01
6,94,2011,4,12,194410.7,2011-012-01
6,94,2012,1,1,160792.13,2012-01-01
6,94,2012,1,2,170475.27,2012-02-01
6,94,2012,1,3,199297.27,2012-03-01
6,94,2012,2,4,173842.55000000002,2012-04-01
6,94,2012,2,5,179275.13,2012-05-01
6,94,2012,2,6,229194.88,2012-06-01
6,94,2012,3,7,190908.74,2012-07-01
6,94,2012,3,8,224797.41999999998,2012-08-01
6,94,2012,3,9,161822.02000000002,2012-09-01
6,94,2012,4,10,168753.00999999998,2012-010-01
6,95,2010,1,2,329316.1,2010-02-01
6,95,2010,1,3,353562.12,2010-03-01
6,95,2010,2,4,459702.92000000004,2010-04-01
6,95,2010,2,5,381188.26999999996,2010-05-01
6,95,2010,2,6,435980.11,2010-06-01
6,95,2010,3,7,518763.19,2010-07-01
6,95,2010,3,8,387270.33,2010-08-01
6,95,2010,3,9,342055.0,2010-09-01
6,95,2010,4,10,379573.44,2010-010-01
6,95,2010,4,11,320368.97,2010-011-01
6,95,2010,4,12,391986.53,2010-012-01
6,95,2011,1,1,289282.63,2011-01-01
6,95,2011,1,2,315024.74,2011-02-01
6,95,2011,1,3,337567.67,2011-03-01
6,95,2011,2,4,438696.6,2011-04-01
6,95,2011,2,5,349583.97,2011-05-01
6,95,2011,2,6,403456.05,2011-06-01
6,95,2011,3,7,512868.2,2011-07-01
6,95,2011,3,8,374324.97,2011-08-01
6,95,2011,3,9,440499.51,2011-09-01
6,95,2011,4,10,325409.76,2011-010-01
6,95,2011,4,11,328905.79000000004,2011-011-01
6,95,2011,4,12,419065.9,2011-012-01
6,95,2012,1,1,309732.64,2012-01-01
6,95,2012,1,2,328108.07,2012-02-01
6,95,2012,1,3,439783.5,2012-03-01
6,95,2012,2,4,362653.87,2012-04-01
6,95,2012,2,5,358151.75,2012-05-01
6,95,2012,2,6,512797.55000000005,2012-06-01
6,95,2012,3,7,418739.7,2012-07-01
6,95,2012,3,8,489235.62999999995,2012-08-01
6,95,2012,3,9,361450.13,2012-09-01
6,95,2012,4,10,341750.83,2012-010-01
6,96,2010,1,2,97238.65,2010-02-01
6,96,2010,1,3,113208.56999999999,2010-03-01
6,96,2010,2,4,156054.52,2010-04-01
6,96,2010,2,5,126703.56,2010-05-01
6,96,2010,2,6,145415.5,2010-06-01
6,96,2010,3,7,173994.31,2010-07-01
6,96,2010,3,8,124442.65,2010-08-01
6,96,2010,3,9,112637.87,2010-09-01
6,96,2010,4,10,130428.67,2010-010-01
6,96,2010,4,11,119520.83,2010-011-01
6,96,2010,4,12,149820.65,2010-012-01
6,96,2011,1,1,83238.37,2011-01-01
6,96,2011,1,2,98952.70999999999,2011-02-01
6,96,2011,1,3,117273.68000000001,2011-03-01
6,96,2011,2,4,151138.93000000002,2011-04-01
6,96,2011,2,5,119974.98000000001,2011-05-01
6,96,2011,2,6,140045.25999999998,2011-06-01
6,96,2011,3,7,189742.81,2011-07-01
6,96,2011,3,8,124423.28,2011-08-01
