Dept,Month,Monthly_2010,Monthly_2011,Monthly_2012,Quarter,Store
42,6,20687.47,23485.05,34666.86,2,12
42,7,27227.39,29895.03,27038.18,3,12
42,8,20391.97,24661.86,30822.449999999997,3,12
42,9,21929.15,31674.940000000002,26878.52,3,12
42,10,27203.41,26509.619999999995,27179.01,4,12
44,1,0.0,21918.18,25643.59,1,12
44,2,24364.15,25170.7,30109.68,1,12
44,3,23516.289999999997,24113.09,36951.2,1,12
44,4,28747.34,30960.31,24530.690000000002,2,12
44,5,26913.940000000002,26018.64,29918.64,2,12
44,6,24827.65,24010.21,34009.8,2,12
44,7,28318.63,29551.729999999996,24678.52,3,12
44,8,21733.92,23638.93,30193.28,3,12
44,9,27106.44,31943.54,28072.160000000003,3,12
44,10,36951.909999999996,30846.67,34475.07,4,12
45,1,0.0,52.35,23.94,1,12
45,2,114.13999999999999,27.9,35.910000000000004,1,12
45,3,132.76,52.35,23.94,1,12
45,4,69.86,230.34000000000003,59.849999999999994,2,12
45,6,129.66,20.94,174.91,2,12
45,7,192.3,83.78999999999999,-139.0,3,12
45,8,38.41,35.91,139.0,3,12
46,1,0.0,99874.77,118370.41,1,12
46,2,116759.12000000001,125460.25,150125.44,1,12
46,3,113941.48,128432.67,182936.77000000002,1,12
46,4,146189.7,173799.07,150304.25,2,12
46,5,126251.46999999999,144669.3,159612.33,2,12
46,6,127602.67000000001,145550.63,192847.74000000002,2,12
46,7,143641.83,170893.22,145004.44999999998,3,12
46,8,109928.19,128177.51,170602.90000000002,3,12
46,9,110111.65000000001,152620.08,128858.42,3,12
46,10,126379.91999999998,120547.92000000001,127789.69,4,12
47,2,628.0,-49.0,377.0,1,12
47,3,-1146.1399999999999,-189.0,548.0,1,12
47,5,0.0,-92.0,-548.0,2,12
47,6,0.0,0.0,49.86,2,12
49,1,0.0,0.0,121.77000000000001,1,12
49,2,4.94,0.0,136.61999999999998,1,12
49,3,-1.97,-15.0,203.63,1,12
49,4,-13.03,0.0,139.58999999999997,2,12
49,5,0.0,-68.0,439.56,2,12
49,6,10.030000000000001,0.0,288.09000000000003,2,12
49,7,0.0,44.55,71.28,3,12
49,8,0.0,23.759999999999998,2.97,3,12
49,10,0.0,0.0,-5.97,4,12
52,1,0.0,10792.91,12591.11,1,12
52,2,16280.61,15818.34,16046.239999999998,1,12
52,3,17914.4,17599.77,22089.59,1,12
52,4,23181.69,21232.2,16756.38,2,12
52,5,18196.03,17407.76,16532.65,2,12
52,6,14180.16,13829.07,17155.03,2,12
52,7,16578.01,16219.7,12234.75,3,12
52,8,12646.29,12692.130000000001,15543.720000000001,3,12
52,9,15015.67,17295.9,11704.640000000001,3,12
52,10,19040.659999999996,16990.21,12754.93,4,12
54,1,0.0,120.52,129.28,1,12
54,2,1796.0,463.30000000000007,371.44000000000005,1,12
54,3,1322.0,233.44,322.84000000000003,1,12
54,4,1661.0,278.20000000000005,89.67999999999999,2,12
54,5,1285.0,334.15999999999997,298.28,2,12
54,6,935.0,398.6,100.52,2,12
54,7,1588.0,266.32,106.76,3,12
54,8,811.0,258.48,129.52,3,12
54,9,760.0,312.2,114.56,3,12
54,10,534.12,312.11999999999995,189.4,4,12
55,1,0.0,51679.32,52459.22,1,12
55,2,84744.29999999999,71703.55,68718.08,1,12
55,3,70453.88,66342.6,66150.53,1,12
55,4,70418.73000000001,65191.969999999994,41237.48999999999,2,12
55,5,51452.119999999995,46064.91,36618.86,2,12
55,6,55972.520000000004,46461.24,50636.62,2,12
55,7,63345.47,54439.329999999994,39294.22,3,12
55,8,50293.03,38991.6,42991.99,3,12
55,9,45107.94,51676.36,34626.44,3,12
55,10,57565.43,44579.57,40959.28,4,12
56,1,0.0,802.4200000000001,974.2,1,12
56,2,3212.0,2842.4500000000003,3225.1099999999997,1,12
56,3,6644.85,8238.16,9710.4,1,12
56,4,13368.720000000001,14664.2,10740.46,2,12
56,5,9954.76,10570.53,11497.67,2,12
56,6,3960.05,5082.6,4204.719999999999,2,12
56,7,1891.3700000000001,3072.27,2049.76,3,12
56,8,635.15,1809.5199999999998,1790.3100000000002,3,12
56,9,916.9000000000001,1298.51,363.71,3,12
56,10,1797.68,1022.6999999999999,499.39,4,12
58,1,0.0,5305.0,5827.5,1,12
58,2,15054.0,8549.0,4655.0,1,12
58,3,11565.0,5332.97,14130.0,1,12
58,4,14768.0,4340.0,9815.0,2,12
58,5,14285.0,7205.0,11285.0,2,12
58,6,14501.0,9145.0,15015.0,2,12
58,7,21055.0,7425.0,15515.0,3,12
58,8,3490.0,4305.0,24700.0,3,12
58,9,17454.97,11287.5,17355.0,3,12
58,10,8584.0,5502.5,10700.0,4,12
59,1,0.0,5690.44,1941.4699999999998,1,12
59,2,6510.82,3375.9,2074.55,1,12
59,3,4686.2,2957.65,2210.1,1,12
59,4,4932.04,3187.63,1114.3899999999999,2,12
59,5,4744.759999999999,2323.0299999999997,1254.02,2,12
59,6,4244.7699999999995,2090.02,1345.58,2,12
59,7,4169.719999999999,2907.25,1008.5300000000001,3,12
59,8,3529.59,2084.25,1281.8799999999999,3,12
59,9,3627.3199999999997,2313.4399999999996,998.15,3,12
59,10,4208.139999999999,2074.99,926.71,4,12
60,1,0.0,1751.1999999999998,1839.3999999999999,1,12
60,2,1777.6,1636.8,1737.0,1,12
60,3,1839.2,1557.6000000000001,2151.0,1,12
60,4,2296.8,2022.1999999999998,1458.0,2,12
60,5,1733.6,1804.0,1638.0,2,12
60,6,1749.4,1751.2,1863.0,2,12
60,7,1900.7999999999997,2138.4,1404.0,3,12
60,8,1425.6,1839.2,1800.0,3,12
60,9,1390.4,2358.4,1331.0,3,12
60,10,1909.6,1575.2,1350.0,4,12
67,1,0.0,15951.11,17099.53,1,12
67,2,34631.14,34426.869999999995,36850.08,1,12
67,3,19352.8,20863.86,27890.82,1,12
67,4,27720.58,28729.71,22702.15,2,12
67,5,33547.51,38342.759999999995,38120.4,2,12
67,6,30025.53,32245.690000000002,36838.81,2,12
67,7,23664.440000000002,23434.03,20653.370000000003,3,12
67,8,18255.4,18363.22,23346.100000000002,3,12
67,9,18730.190000000002,25280.67,20713.0,3,12
67,10,26172.89,22880.46,23423.4,4,12
71,1,0.0,24103.620000000003,25572.170000000006,1,12
71,2,45053.08,45354.06,55723.83,1,12
71,3,34157.950000000004,35070.71,53638.25,1,12
71,4,33808.33,41213.72,27110.199999999997,2,12
71,5,29947.79,24222.35,30274.339999999997,2,12
71,6,33121.43,25276.92,36068.75,2,12
71,7,33519.22,36527.01,30479.590000000004,3,12
71,8,30113.690000000002,30110.67,34040.94,3,12
71,9,25918.34,33783.06,26881.86,3,12
71,10,26235.8,27161.559999999998,29044.19,4,12
72,1,0.0,207048.59,192237.67,1,12
72,2,376929.41000000003,350174.79,349129.89,1,12
72,3,265406.68,262342.01,317009.57999999996,1,12
72,4,288393.95,268407.75,231816.27999999997,2,12
72,5,204005.57,208163.93,208742.32,2,12
72,6,232763.38,203555.31,233442.82,2,12
72,7,247602.80000000002,228542.68,188085.35,3,12
72,8,210349.77000000002,185051.46000000002,225657.31,3,12
72,9,194659.03,214649.05,189439.49,3,12
72,10,203454.67,200659.12,199213.77000000002,4,12
74,1,0.0,70559.06,70489.26999999999,1,12
74,2,92365.65,86001.75,96699.35,1,12
74,3,86543.57,80731.94,109814.02,1,12
74,4,92927.44,90990.68000000001,70905.72,2,12
74,5,73995.82,67643.87,69901.60999999999,2,12
74,6,72436.79,69023.95999999999,82213.97,2,12
74,7,86494.61,79223.64,62782.09,3,12
74,8,72871.15,63981.149999999994,84963.69,3,12
74,9,73102.46,79508.31999999999,59753.79,3,12
74,10,75961.11,64217.07,62170.450000000004,4,12
77,2,0.0,0.0,659.52,1,12
78,5,0.0,0.0,5.0,2,12
78,6,0.0,0.0,6.0,2,12
79,1,0.0,157112.67,167417.39,1,12
79,2,201897.55,189081.05,203227.15,1,12
79,3,187854.93,184899.9,243192.57,1,12
79,4,228840.49,216984.19,181848.22999999998,2,12
79,5,180078.59,170107.4,174352.21999999997,2,12
79,6,168838.72,174490.83,220420.93000000002,2,12
79,7,215620.84000000003,208466.11,169230.1,3,12
79,8,168062.75,173321.77,218163.62,3,12
79,9,168649.16999999998,204664.55000000002,167382.77,3,12
79,10,200680.57,163936.89,166048.28999999998,4,12
80,1,0.0,62.400000000000006,154.05,1,12
80,2,47.879999999999995,60.26,116.65,1,12
80,3,92.66,96.59,230.38,1,12
80,4,152.38,178.62,263.43,2,12
80,5,157.92000000000002,133.99,291.35,2,12
80,6,194.5,197.44,571.29,2,12
80,7,178.68,177.91,833.72,3,12
80,8,187.76000000000002,108.44,1007.99,3,12
80,9,170.82,142.98,691.3900000000001,3,12
80,10,114.51999999999998,141.57999999999998,460.59000000000003,4,12
81,1,0.0,30352.559999999998,30734.739999999998,1,12
81,2,25940.29,30125.239999999998,30796.480000000003,1,12
81,3,24231.23,31240.120000000003,39682.740000000005,1,12
81,4,30415.46,38055.68,31312.32,2,12
81,5,26425.06,31935.210000000003,29632.77,2,12
81,6,26418.96,30717.359999999997,36497.45,2,12
81,7,35217.78999999999,36330.04,29977.809999999998,3,12
81,8,29130.8,29980.89,38857.56,3,12
81,9,31862.29,36840.72,28389.2,3,12
81,10,37254.33,28774.27,26414.350000000002,4,12
82,1,0.0,50239.93,55895.74,1,12
82,2,57696.25000000001,63301.350000000006,67690.88,1,12
82,3,56559.27,57506.39,87512.04,1,12
82,4,65981.75,69316.39,66290.32,2,12
82,5,52496.119999999995,60575.399999999994,62864.96000000001,2,12
82,6,53723.73,61145.36,82060.23000000001,2,12
82,7,61489.88,72618.57,63550.93,3,12
82,8,49885.08,58646.32,79630.89,3,12
82,9,53996.75000000001,72022.34,60264.14,3,12
82,10,69617.05,56691.14,62082.75,4,12
83,1,0.0,982.46,741.0500000000001,1,12
83,2,587.9399999999999,652.6700000000001,1217.94,1,12
83,3,883.8,590.45,1380.49,1,12
83,4,957.98,928.0200000000001,1063.28,2,12
83,5,908.4,911.5,810.6,2,12
83,6,863.9599999999999,809.3199999999999,1122.68,2,12
83,7,1095.56,664.9599999999999,958.9399999999999,3,12
83,8,927.76,585.6,1106.66,3,12
83,9,927.6800000000001,857.7900000000001,931.3599999999999,3,12
83,10,995.1400000000001,636.54,1131.22,4,12
85,1,0.0,8558.24,7613.37,1,12
85,2,10452.310000000001,9207.95,8827.949999999999,1,12
85,3,9800.03,8364.48,9015.529999999999,1,12
85,4,10005.539999999999,10970.769999999999,8325.0,2,12
85,5,9155.890000000001,10941.29,9227.16,2,12
85,6,11362.33,10815.44,12748.68,2,12
85,7,12127.67,12313.65,9222.25,3,12
85,8,11113.77,9855.1,9436.62,3,12
85,9,8507.07,10908.75,7201.869999999999,3,12
85,10,11471.27,8264.91,5336.5,4,12
87,1,0.0,39858.700000000004,46766.89000000001,1,12
87,2,48413.92,43669.96,53014.72,1,12
87,3,44682.78,42385.1,66589.17,1,12
87,4,51032.94,50205.030000000006,46963.91999999999,2,12
87,5,40285.1,38298.1,53065.119999999995,2,12
87,6,43640.08,45935.66,67407.14000000001,2,12
87,7,55444.54,53940.11,52364.68000000001,3,12
87,8,42280.840000000004,43307.340000000004,71706.45999999999,3,12
87,9,43762.979999999996,55579.54000000001,50073.86,3,12
87,10,51179.98,43727.33,53308.189999999995,4,12
90,1,0.0,40555.799999999996,52206.31,1,12
90,2,36628.51,42226.87,54930.31999999999,1,12
90,3,36363.23,43656.62,63571.450000000004,1,12
90,4,46777.68,53668.509999999995,51385.24,2,12
90,5,37706.700000000004,42457.59,46758.21,2,12
90,6,38397.14,43862.33,59204.96000000001,2,12
90,7,46644.32,57132.130000000005,46313.310000000005,3,12
90,8,37271.44,48921.15,59809.52999999999,3,12
90,9,39107.53,61013.119999999995,46205.73,3,12
90,10,46879.130000000005,48185.14,45949.19,4,12
91,1,0.0,22314.129999999997,25236.88,1,12
91,2,26649.8,24585.16,29414.14,1,12
91,3,25336.16,26234.979999999996,36716.45,1,12
91,4,33301.369999999995,35742.100000000006,29717.82,2,12
91,5,27402.66,28382.510000000002,29512.52,2,12
91,6,31617.75,30427.440000000002,39267.75,2,12
91,7,38649.46000000001,38295.149999999994,29767.8,3,12
91,8,28384.89,31317.010000000002,35779.96,3,12
91,9,26083.79,34343.24,26064.49,3,12
91,10,28910.410000000003,26104.659999999996,25195.699999999997,4,12
92,1,0.0,93998.61,120253.9,1,12
92,2,90157.13,106576.38,122896.95,1,12
92,3,86495.43,101718.3,143559.55000000002,1,12
92,4,105509.97,114706.68999999999,105416.16999999998,2,12
92,5,90651.21,91763.38,97523.67,2,12
92,6,93730.94999999998,96113.14000000001,119890.66,2,12
92,7,112836.47,115766.75,99919.01,3,12
92,8,91708.07,97408.1,128343.73999999999,3,12
92,9,94150.2,119214.12,96591.6,3,12
92,10,111746.63,103237.05,103247.79000000001,4,12
93,1,0.0,1603.36,2764.9200000000005,1,12
93,2,1497.96,1314.1999999999998,3092.8999999999996,1,12
93,3,1810.1600000000003,1607.1400000000003,3368.65,1,12
93,4,1919.17,2662.2,3033.04,2,12
93,5,1800.4900000000002,2264.0,2465.3999999999996,2,12
93,6,2376.39,2724.96,3996.9599999999996,2,12
93,7,2757.06,3416.92,2969.2,3,12
93,8,1871.2,2686.52,3092.27,3,12
93,9,1467.1599999999999,2712.2,2591.8,3,12
93,10,1592.04,2226.88,2385.02,4,12
94,1,0.0,1.5,1041.93,1,12
94,2,1339.36,3479.94,4040.81,1,12
94,3,101.54,-45.12,556.83,1,12
94,4,14.689999999999998,3.64,342.62,2,12
94,5,4257.67,5944.86,4161.02,2,12
94,6,6.78,3804.88,301.25,2,12
94,7,0.0,-5.68,235.28,3,12
94,8,1.13,579.8499999999999,35.57,3,12
94,9,-167.06000000000003,1291.36,135.8,3,12
94,10,743.36,1118.88,1233.58,4,12
95,1,0.0,148448.2,156686.98,1,12
95,2,148316.19999999998,165301.89,168266.93,1,12
95,3,153458.49,171968.34000000003,224305.94,1,12
95,4,242145.16999999998,218617.56,179320.33,2,12
95,5,210328.61000000002,184092.90000000002,187517.15999999997,2,12
95,6,212758.44,202718.08000000002,231907.81999999998,2,12
95,7,246880.08000000002,241707.55000000005,175852.93,3,12
95,8,193600.79,190094.74,221237.11000000002,3,12
95,9,174824.16,215072.75,169898.49,3,12
95,10,188092.87000000002,162482.7,156733.02,4,12
96,1,0.0,0.0,-4.0,1,12
96,3,0.0,0.0,-5.47,1,12
96,4,0.0,0.0,99.0,2,12
96,5,0.0,0.0,18.98,2,12
96,6,0.0,0.0,10.0,2,12
96,7,0.0,0.0,-39.97,3,12
96,8,0.0,0.0,14.96,3,12
96,9,0.0,0.0,12.0,3,12
96,10,0.0,0.0,2.0,4,12
97,1,0.0,9261.359999999999,9246.26,1,12
97,2,8845.84,8852.77,10133.2,1,12
97,3,9051.669999999998,8713.939999999999,11570.24,1,12
97,4,11593.52,10623.390000000001,9519.83,2,12
97,5,9861.21,8954.73,9805.43,2,12
97,6,10875.07,9762.849999999999,12483.98,2,12
97,7,13866.13,13114.29,10049.48,3,12
97,8,10267.91,10063.27,12900.039999999999,3,12
97,9,10375.37,12157.85,9821.04,3,12
97,10,11606.380000000001,9173.05,9414.23,4,12
98,1,0.0,2431.68,2912.95,1,12
98,2,4306.82,2720.25,4666.16,1,12
98,3,3298.9300000000003,2961.21,4562.76,1,12
98,4,3784.6399999999994,4354.46,3715.6900000000005,2,12
98,5,3221.6800000000003,3310.7099999999996,2623.5899999999997,2,12
98,6,3020.3900000000003,4092.61,1874.1,2,12
98,7,3115.21,4183.200000000001,1930.8400000000001,3,12
98,8,2526.29,3307.6800000000003,2332.08,3,12
98,9,2301.27,3525.0,1988.1499999999999,3,12
98,10,3456.17,3444.5299999999997,2022.1399999999999,4,12
99,9,0.0,0.0,29.88,3,12
1,1,0.0,120426.96,120851.26000000001,1,13
1,2,200794.07,210053.85,226073.57,1,13
1,3,186101.75,146381.97999999998,255859.32,1,13
1,4,291571.45999999996,419290.06,303123.0,2,13
1,5,135467.55,132100.74,140212.96,2,13
1,6,134440.09,141157.90000000002,186294.89,2,13
1,7,159504.09,174201.18,147389.40999999997,3,13
1,8,123220.25,132252.97,174764.86000000002,3,13
1,9,129041.79000000001,176923.76,147718.53,3,13
1,10,299815.6,237495.51999999996,224041.09,4,13
2,1,0.0,275117.36,290371.42,1,13
2,2,295387.06,302988.67,310454.91,1,13
2,3,293378.35,306851.30999999994,383234.44999999995,1,13
2,4,367960.13,367978.92,303101.19,2,13
2,5,293798.04,293572.79000000004,306628.02,2,13
2,6,301996.62,296671.79000000004,397048.52999999997,2,13
2,7,377039.86,383314.54000000004,311034.80999999994,3,13
2,8,318104.02,316868.02999999997,408165.66000000003,3,13
2,9,297467.43,380068.62,313860.10000000003,3,13
2,10,358060.35000000003,299520.35000000003,303006.49,4,13
3,1,0.0,100644.93,101709.08,1,13
3,2,80194.57999999999,78842.91,85671.66,1,13
3,3,73890.0,72191.17,94022.05,1,13
3,4,83603.71,87447.62000000001,66635.09,2,13
3,5,66582.91,71118.54999999999,67394.17,2,13
3,6,58985.310000000005,63342.33,80418.95,2,13
3,7,133774.28,130840.13999999998,115401.06,3,13
3,8,303422.26,335459.05,317585.29,3,13
3,9,106180.32999999999,136523.99000000002,190388.06,3,13
3,10,88797.39,76664.64,70326.26,4,13
4,1,0.0,162433.11,172170.75,1,13
4,2,158290.89,162932.62,174730.57,1,13
4,3,150542.07,155005.57,210387.73,1,13
4,4,191935.41,196276.74000000002,174407.40999999997,2,13
4,5,158606.83999999997,162068.11,177653.99,2,13
4,6,163232.54,169172.65,233005.93999999997,2,13
4,7,207875.42,220810.9,189676.27,3,13
4,8,172203.09,184447.28000000003,236759.37000000002,3,13
4,9,159691.59999999998,215763.43,183043.53999999998,3,13
4,10,195870.07999999996,167184.63,176025.91999999998,4,13
5,1,0.0,163799.3,160324.53,1,13
5,2,217607.36000000002,225764.24,249427.05,1,13
5,3,286876.73,204508.38,263644.64,1,13
5,4,351047.11,347215.15,191410.05999999997,2,13
5,5,170645.22,163053.45,153678.8,2,13
5,6,216330.05,187050.75,238438.27000000002,2,13
5,7,199588.64,176877.6,134078.55,3,13
5,8,141163.94,153383.35,229310.43000000002,3,13
5,9,156511.26,233433.96000000002,197676.13,3,13
5,10,273919.53,233941.36,198816.09,4,13
6,1,0.0,19338.2,14541.66,1,13
6,2,33473.799999999996,24149.22,21403.010000000002,1,13
6,3,35557.46,27088.300000000003,23148.089999999997,1,13
6,4,41283.59999999999,35362.39,21432.47,2,13
6,5,42006.91,35164.28,24397.36,2,13
6,6,47480.240000000005,34444.2,30363.639999999996,2,13
6,7,51105.88,36317.57,25578.29,3,13
6,8,36616.89,29519.13,27062.870000000003,3,13
6,9,30498.07,30405.379999999997,22402.390000000003,3,13
6,10,33203.29,18197.03,19778.559999999998,4,13
7,1,0.0,104357.37,104148.31,1,13
7,2,157964.75999999998,144713.43,140614.88,1,13
7,3,185036.31,177487.46,239281.21,1,13
7,4,283274.42000000004,295089.23,254231.97000000003,2,13
7,5,200190.55000000002,215999.42,228843.58,2,13
7,6,265351.29,263610.6,348088.89,2,13
7,7,317537.23,341512.37,237756.66,3,13
7,8,184621.65,186418.17,238369.7,3,13
7,9,169506.43,213136.29,183260.91,3,13
7,10,202691.54,166318.88,162429.62,4,13
8,1,0.0,141868.90000000002,141656.34,1,13
8,2,151888.68,150696.22,149460.34,1,13
8,3,146725.03,148338.49000000002,182498.91,1,13
8,4,181812.71,178320.57,144428.47999999998,2,13
8,5,141362.15999999997,138594.81999999998,140550.21000000002,2,13
8,6,143634.77000000002,142510.08000000002,178961.43,2,13
8,7,170668.50999999998,168697.37,141637.74,3,13
8,8,133776.32,136905.66999999998,181446.98,3,13
8,9,137975.33,173805.33,145530.77,3,13
8,10,178972.88,144642.1,154349.21000000002,4,13
9,1,0.0,76454.71,78540.62,1,13
9,2,107347.02,84021.06999999999,98314.11,1,13
9,3,120922.43000000001,103173.29000000001,157186.4,1,13
9,4,193815.95,173258.78999999998,167648.75,2,13
9,5,175425.9,172202.2,194409.18,2,13
9,6,275144.89999999997,243730.39999999997,325727.11999999994,2,13
9,7,335390.02,350079.09,245213.66,3,13
9,8,207328.49,213643.90999999997,243710.55,3,13
9,9,165717.66,201079.34999999998,142425.28,3,13
9,10,171363.56,127011.7,135390.4,4,13
10,1,0.0,89792.07,90505.48,1,13
10,2,95944.62,94064.89,98704.91,1,13
10,3,98900.54000000001,102923.2,144219.9,1,13
10,4,133136.99,124639.29999999999,114140.57,2,13
10,5,106205.26999999999,108037.23999999999,120860.85,2,13
10,6,132868.12,123272.16,171928.03,2,13
10,7,169783.64,175521.56,142003.71000000002,3,13
10,8,123268.59,132486.4,162712.49,3,13
10,9,116345.21,148729.27,121754.88,3,13
10,10,147127.93000000002,121287.19,136262.16999999998,4,13
11,1,0.0,85984.05,82009.26999999999,1,13
11,2,87832.05,82289.46,83355.37,1,13
11,3,85159.44,74510.16,96500.44999999998,1,13
11,4,96044.0,90726.2,78982.49,2,13
11,5,70597.53000000001,70285.13,76743.04999999999,2,13
11,6,92551.06,86748.38,118205.29,2,13
11,7,117225.44999999998,118594.13999999998,96653.34999999999,3,13
11,8,81903.12,82427.27,102531.63,3,13
11,9,74119.37999999999,85351.44,75811.93,3,13
11,10,106139.9,83980.56,88457.43999999999,4,13
12,1,0.0,22154.78,24185.53,1,13
12,2,28049.510000000002,25992.870000000003,26989.160000000003,1,13
12,3,32154.730000000003,29013.64,39103.92,1,13
12,4,39003.42,37502.42,33192.81,2,13
12,5,33339.51,32870.84,33869.84,2,13
12,6,37983.93,35913.74,45563.450000000004,2,13
12,7,46292.74,45656.94,37641.1,3,13
12,8,35393.509999999995,34623.18,41548.490000000005,3,13
12,9,35193.740000000005,43247.21000000001,34328.380000000005,3,13
12,10,41002.979999999996,38427.51,32516.39,4,13
13,1,0.0,191453.63,196323.6,1,13
13,2,193291.14,189490.23,196283.76,1,13
13,3,190149.81,195036.33000000002,236493.05999999997,1,13
13,4,234816.48,228970.66999999998,187507.43000000002,2,13
13,5,179578.13999999998,177192.40999999997,183360.44999999998,2,13
13,6,186236.62,176412.02000000002,238113.36,2,13
13,7,229108.22999999998,233675.11000000002,194864.3,3,13
13,8,196330.91999999998,206202.58,261835.24,3,13
13,9,196380.93,252144.56,210992.72999999998,3,13
13,10,240559.46000000002,200926.84,198459.91,4,13
14,1,0.0,80940.35,90793.28,1,13
14,2,107888.66,98013.52,99934.84999999999,1,13
14,3,101947.35,96338.73000000001,113948.23,1,13
14,4,110249.32,117979.29,95576.73000000001,2,13
14,5,106309.45000000001,94125.41,114801.86,2,13
14,6,92334.20999999999,86125.55,127620.92,2,13
14,7,101192.11,102136.85999999999,99189.85,3,13
14,8,90507.47,92187.69999999998,128768.16,3,13
14,9,92552.21,110340.34,100226.01000000001,3,13
14,10,113625.54000000001,88727.22,101027.37000000001,4,13
16,1,0.0,11743.029999999999,23376.010000000002,1,13
16,2,18947.96,18448.010000000002,19419.61,1,13
16,3,54857.649999999994,44037.5,85751.98000000001,1,13
16,4,186876.08,117759.97,180085.66000000003,2,13
16,5,189849.88999999998,207046.38,223286.15000000002,2,13
16,6,212422.61,204393.07,241289.51,2,13
16,7,195937.78,195213.72,133255.94,3,13
16,8,78665.52,84340.41,100884.5,3,13
16,9,46276.18,66837.18000000001,46911.13,3,13
16,10,34166.020000000004,30619.339999999997,25709.16,4,13
17,1,0.0,64365.9,59860.909999999996,1,13
17,2,90877.48,74449.1,69068.8,1,13
17,3,84697.29000000001,75821.22,83391.39,1,13
17,4,83829.41,84523.25,59496.62,2,13
17,5,75963.27,65168.479999999996,61314.29,2,13
17,6,66629.22,60726.28,75942.28,2,13
17,7,83929.94,77606.86,58669.700000000004,3,13
17,8,74970.54000000001,61185.8,79045.82,3,13
