Dept,Q_2010,Q_2011,Q_2012,Quarter,Store,Q_2013
8,1112225.28,1177708.74,1107618.9500000002,3,10,924870.4831999996
8,1220060.15,1148305.25,345602.3,4,10,83644.60269922779
9,482229.5200000001,731724.7500000001,821366.05,1,10,880347.6931600001
9,974812.83,878241.02,946740.78,2,10,996888.6519199995
9,856689.5100000001,817255.54,826585.12,3,10,817382.5414800005
9,853405.72,793377.76,232022.72,4,10,66493.56930003772
10,393925.89,544716.4600000001,600182.67,1,10,627221.372520001
10,602276.5499999999,621247.8900000001,657659.78,2,10,708336.2578800004
10,660556.21,712252.49,651903.92,3,10,617156.9162799994
10,628842.7500000001,620108.28,185780.19,4,10,35449.93326603927
11,250057.64,371129.45,385780.52,1,10,415938.57863999944
11,444576.6100000001,420859.38,453100.59,2,10,474956.23156000103
11,452146.56,478814.21,424483.34,3,10,413840.9095200005
11,475652.28,446961.06,102827.96,4,10,18012.93891695377
12,84640.59,104284.72,120460.02,1,10,131345.84795999993
12,133097.06000000006,124094.13,131259.88,2,10,142463.2736800001
12,124551.85000000002,124905.05,115210.26,3,10,104785.00264000015
12,119146.18,104357.44,35764.49,4,10,6545.288264913915
13,548613.51,788912.0499999998,818071.0299999998,1,10,855262.1974000004
13,833438.14,787281.6200000001,786306.34,2,10,794664.0651200018
13,859136.12,867701.2100000002,807599.36,3,10,782560.5855200007
13,866172.95,771042.5400000002,245991.78,4,10,67403.91458863278
14,373716.66,493008.64,534360.55,1,10,567667.8206399996
14,469332.7,446066.61,477822.76,2,10,519428.422840001
14,458443.9600000001,494201.85,476761.0299999999,3,10,436757.7183199995
14,691823.4,672236.3300000001,138608.71000000002,4,10,37758.16883876879
16,279870.31999999995,294108.63,372257.17,1,10,384942.09479999996
16,652646.6000000001,605447.9,590602.1499999999,2,10,628493.9443200004
16,386456.2400000001,443778.4900000001,389736.54,3,10,373998.9464799994
16,135859.05000000002,122852.22,55548.78,4,10,13927.249976999992
17,261925.53000000003,329496.38,379248.14,1,10,422091.2022799997
17,334576.5000000001,307809.26,344407.9500000001,2,10,342612.3872799997
17,348423.66,350495.98,345616.43999999994,3,10,320768.7534399996
17,400524.28,388195.48,99821.82,4,10,20551.78968995734
18,75407.15,75984.53,91242.91,1,10,115655.74840000026
18,67744.54,68128.62,46414.77999999999,2,10,49802.64084000003
18,14989.919999999998,14298.81,20090.97,3,10,20476.761040000005
18,698428.1499999999,658497.68,85644.99,4,10,17752.2388389893
19,30343.28,36948.34,37001.23,1,10,45794.56260000006
19,37658.94,34748.33,38232.820000000014,2,10,33751.03084
19,42306.84,41742.94,35888.41,3,10,31825.236480000076
19,51176.28999999999,41340.91,12635.32,4,10,1703.098221846478
20,144439.35,190841.76,210703.58,1,10,224259.0627600003
20,203821.51,198078.13,211182.58,2,10,221063.62675999966
20,201037.37,213589.48,202340.66000000003,3,10,193049.71639999992
20,202922.69,187968.38,56932.4,4,10,18442.090231570637
21,92115.31,105194.79,119273.68999999994,1,10,131212.2605599999
21,139672.85,117102.54,122747.13000000002,2,10,125582.19968000005
21,127446.39,122365.17,109558.5,3,10,102733.56092000013
21,149172.81,145095.33000000002,34344.21,4,10,7062.590098757342
22,244262.9,333956.05999999994,376619.87000000005,1,10,388286.9214399997
22,287795.28,276238.99,297332.25,2,10,302816.1659199996
22,321265.58,328480.69,323436.71000000014,3,10,306253.9178399999
22,398958.04,386618.76,88542.45000000003,4,10,18407.443146333317
23,503757.5300000001,724520.3,795284.5499999998,1,10,779099.13572
23,838331.8600000001,840662.2200000002,890575.6199999999,2,10,903967.362080003
23,783613.99,830181.6,824832.76,3,10,819055.9309200003
23,1074500.08,1065242.0799999998,227865.47000000003,4,10,61392.59182833332
24,118875.85,149125.24,161553.60000000006,1,10,180344.95756000036
24,170144.00999999998,145079.92,158852.87,2,10,167248.41240000032
24,216954.3,221890.81000000003,220505.31,3,10,212031.42400000012
24,280348.61,274556.18,52742.17999999999,4,10,3907.8465214346666
25,171815.59999999998,243298.93,270002.41,1,10,292250.19584000006
25,286428.47,297712.94,288579.08,2,10,332407.72908
25,244164.32,278551.96,244910.68,3,10,232934.33555999977
25,311280.82,308803.04,77702.88,4,10,18777.188185402272
26,159607.94,191788.76,218936.76,1,10,243131.1223999997
26,221868.88,199034.75,195020.68,2,10,196218.9579600001
26,183717.3,197516.2,180793.02,3,10,164684.26195999977
26,331449.16,306630.6900000001,72824.26,4,10,19318.04753724646
27,41877.44,62953.29,62198.03999999999,1,10,68767.22776
27,47662.79,43532.51,45146.67000000001,2,10,46180.04612000005
27,47113.7,48575.83999999999,50751.78,3,10,49180.77184000001
27,79454.09000000001,78629.92000000001,15787.92,4,10,2762.1664351131385
28,14123.73,19012.43,20473.94,1,10,22514.744240000018
28,16443.059999999998,15681.76,12412.09,2,10,11503.95687999999
28,11151.22,11379.48,10305.97,3,10,9832.069720000005
28,27452.48,26561.12,4781.92,4,10,731.0785736773332
29,132379.47,186450.14,201574.31,1,10,218361.70736000032
29,188065.52,175489.81,200725.53000000003,2,10,214299.1320800001
29,192143.84000000003,205921.61,209380.9,3,10,208812.23772000012
29,252299.94000000003,246008.45,55207.23,4,10,5881.553792704385
30,107662.14,146934.49,139662.05000000002,1,10,156296.47828000007
30,172259.06,149990.57,144503.4,2,10,148341.54983999993
30,168314.31,156551.96,136028.13,3,10,123870.06363999996
30,158380.09999999998,127354.88,35445.92,4,10,6436.720016480008
31,49786.34,66023.0,53007.91999999999,1,10,72378.65516000015
31,64213.62,70104.66,62867.23,2,10,66258.66059999984
31,104029.3,116236.64999999998,100799.21,3,10,100390.5200000002
31,89378.51000000002,83147.13,15902.490000000002,4,10,2821.8559470651385
32,207300.04,272526.52,276457.85,1,10,297813.39964
32,271844.34,265079.65,262212.92,2,10,270591.43720000033
32,238044.81,247390.66,224578.23,3,10,216133.55563999983
32,381392.63,368683.23,69177.8,4,10,19087.360547250664
33,116843.03,144958.28999999998,159719.32000000007,1,10,176247.09076000057
33,173874.5,158012.15,167693.64,2,10,178245.71756000016
33,204708.35000000003,214140.9,199509.1,3,10,197435.5251600001
33,266554.31999999995,277556.32,49896.07,4,10,2964.904385231999
34,391139.78,463797.08,552665.8700000001,1,10,551571.7253999988
34,632552.99,553209.72,608196.3299999997,2,10,636963.1043200004
34,546513.4,587061.9600000001,512472.62000000005,3,10,469358.3895599987
34,643797.64,615576.45,149763.02999999994,4,10,41460.63923746021
35,59149.1,103240.84,131224.59000000005,1,10,150691.39192000002
35,104291.5,118768.19000000002,144128.46,2,10,152497.64820000005
35,84817.1,109222.45,97762.83,3,10,101930.15736
35,125204.29,124280.06,26597.92,4,10,9375.613480936006
36,18520.0,11619.29,24621.29,1,10,25148.270519999973
36,87685.6,92906.2,89488.44,2,10,94473.34023999999
36,52113.8,43635.0,39493.88,3,10,35946.70816000002
36,31866.47,27220.540000000005,3465.58,4,10,4687.012462669718
37,36680.1,51738.29,55386.41,1,10,68730.04051999998
37,55712.71,51291.75000000001,50931.3,2,10,52410.635439999984
37,53704.27,53285.12999999999,46702.9,3,10,41822.254480000025
37,56084.16999999999,51251.17,16135.759999999998,4,10,2820.5764646624716
38,735046.0900000002,1156922.26,1413250.4999999998,1,10,1409750.757159999
38,1044512.28,1153606.13,1208562.19,2,10,1270939.295560001
38,1008763.67,1144308.37,1076064.64,3,10,916759.7099599988
38,1157276.8100000005,1154209.9,341202.27,4,10,74522.95148149975
40,895042.13,1291856.12,1405017.45,1,10,1415452.4839999988
40,1343569.89,1277448.13,1279305.65,2,10,1253564.0607200018
40,1250925.94,1288589.85,1241162.91,3,10,1091204.2970400022
40,1368432.9,1253778.36,385791.84,4,10,119460.16902275386
41,32833.45,111871.35,104655.5,1,10,125322.01879999996
41,51895.2,86869.15000000001,98629.09,2,10,102574.92535999998
41,131997.48,189907.03,185566.45,3,10,173722.80107999986
41,226008.37,267332.72000000003,67608.34,4,10,19917.50888042133
42,92536.97,142864.79,163924.59,1,10,187287.69804000037
42,145297.33,147143.77999999994,159198.79,2,10,166807.41776000036
42,142225.57,163197.13000000006,151704.39,3,10,145190.43203999987
42,154964.21000000002,148748.47999999998,48259.45,4,10,2957.070140512003
44,76819.41,102302.63,109770.48999999998,1,10,121865.06716000006
44,106963.16,103957.32,103139.71000000002,2,10,106632.14196000012
44,103394.38,107066.79,110888.6,3,10,102558.55392000005
44,157708.31,147984.35,39630.02,4,10,5073.0796826453325
45,663.3,343.98,41.88,1,10,120.52828000000007
45,330.56,231.75,10.47,2,10,61.72963315200001
45,384.76,101.64,10.47,3,10,35.231866853333415
45,253.57,239.4,10.47,4,10,29.87293817600004
46,436172.43,633161.17,695737.1499999999,1,10,752475.0238399997
46,735086.74,760898.89,789240.54,2,10,792714.726960001
46,660145.87,707540.3500000002,661622.0900000001,3,10,637834.9920399996
46,814514.3400000002,777100.43,188775.67,4,10,41300.99253923311
47,-200.0,-584.0,-224.0,1,10,195.84039445333346
47,590.0,33.0,-60.0,2,10,70.08751840000001
47,-316.0,-719.0,-322.0,3,10,172.13161157333337
47,-728.0,146.0,55.0,4,10,56.076295789333265
48,18186.0,21179.0,28340.0,1,10,31001.38232000001
48,18448.0,17765.3,25827.0,2,10,26441.83032000001
48,23028.0,18025.0,38863.0,3,10,34102.29256000005
48,34841.3,46578.6,19944.0,4,10,5117.530092495605
49,174802.95,260492.56000000003,290920.52,1,10,353933.4768400005
49,258837.46,274825.09,253125.36,2,10,267483.88683999976
49,251414.26,262189.43,263125.33,3,10,255319.5947600002
49,235435.62,226316.61,82134.51,4,10,19959.757753253307
50,32392.0,52881.0,59297.0,1,10,65368.070840000146
50,51761.0,57151.0,59982.0,2,10,59768.486120000045
50,54394.0,59961.0,56195.94,3,10,49013.06703999998
50,56846.0,51136.5,16847.98,4,10,3558.4048126129487
52,50392.75000000001,63650.16999999999,65089.4,1,10,71187.71343999996
52,67096.93,66529.06999999999,57372.23999999999,2,10,58396.33879999991
52,64970.53,67539.75,51113.99000000001,3,10,45241.96760000004
52,82555.55000000003,83743.17,17661.05,4,10,6246.498380503992
54,5696.0,1267.0400000000004,791.8999999999999,1,10,467.6560851200001
54,8338.54,983.3,1116.6,2,10,901.8524000000006
54,5541.0,1037.2199999999998,882.64,3,10,617.6137735200015
54,2499.48,1825.02,223.68,4,10,84.03884518514283
55,207152.89,236235.85,224869.95000000004,1,10,230217.20387999975
55,251226.57,215825.84,171334.33000000002,2,10,173460.3095999997
55,208958.2,189798.61,158131.0,3,10,136409.76167999988
55,538350.64,482535.52,62622.98,4,10,17824.88962033484
56,16784.739999999998,24426.04,32048.1,1,10,36829.54344000003
56,17136.05,22365.51,23745.76,2,10,22550.565840000014
56,2657.600000000001,5061.5700000000015,9450.59,3,10,9827.001680000001
56,9578.319999999998,13741.330000000002,4020.71,4,10,981.3569409760009
58,27450.0,46886.0,49335.0,1,10,55511.65412000003
58,61411.0,54431.0,42970.0,2,10,44693.354439999945
58,86792.0,73187.5,59510.0,3,10,57157.396679999954
58,75232.58,54002.5,20120.0,4,10,6130.025517286082
59,14968.68,15860.81,5028.46,1,10,6066.349639999993
59,19343.61,5772.970000000001,3249.67,2,10,2502.9804399999994
59,13546.05,6990.3899999999985,3597.9400000000005,3,10,2490.883760000005
59,144084.21000000002,53447.29000000001,1041.01,4,10,1181.4768879200008
60,4928.000000000001,5786.7,6803.4,1,10,5887.03576
60,7110.4,4369.799999999998,6436.5,2,10,6552.780200000001
60,6643.800000000001,6362.4000000000015,6408.0,3,10,6039.521600000002
60,5670.399999999999,9160.8,2115.0,4,10,809.4914481493331
67,128617.25,150665.09999999998,174610.54,1,10,194512.3614
67,219163.63,202026.02,197817.81,2,10,201834.33375999978
67,132229.08999999994,130795.11999999998,128098.77999999994,3,10,130212.53032000015
67,204062.07000000004,194539.26,46821.95,4,10,2661.3541472560037
71,158375.51,202462.87,251441.11,1,10,281438.75123999984
71,194104.37,174171.59,199704.94,2,10,219897.1330800001
71,194505.64,233896.2,212080.8,3,10,202316.0891600001
71,189405.83,196897.42,47850.01,4,10,2672.9714646826696
72,1402596.6800000002,2003435.88,1846016.01,1,10,1971020.3955599996
72,1575838.4300000004,1518131.56,1390627.47,2,10,1338996.0068000006
72,1635363.9600000004,1708619.9300000004,1414003.9800000002,3,10,1201226.6501600014
72,2891777.79,2567218.68,457296.19,4,10,127176.58330656645
74,403815.5799999999,557034.64,603842.4800000001,1,10,626784.2172400006
74,540962.4,515419.76,536102.2300000001,2,10,567456.9126799994
74,556725.28,565598.84,521627.94000000006,3,10,468300.8514799991
74,546003.5299999999,517957.0799999999,137474.64,4,10,35392.31126794798
79,378576.06,465763.8599999999,522825.81,1,10,507675.18555999966
79,514823.0800000001,480821.13,461319.89,2,10,479969.47388000094
79,495807.04999999993,488564.28,473258.69000000006,3,10,440532.6783600006
79,506654.59,482200.39,133036.58000000002,4,10,38039.824242814684
80,855.52,2218.43,5416.78,1,10,7254.709319999999
80,1836.93,9830.82,3874.82,2,10,4530.422280000007
80,1858.1800000000005,9319.31,4993.79,3,10,5733.107359999999
80,1735.3300000000006,7694.96,1154.72,4,10,2796.306465080001
81,89538.10999999999,136750.98,142042.52,1,10,162802.42444000012
81,149610.63999999998,140961.19,135146.5,2,10,135215.48343999987
81,144429.83,142700.47,131134.36000000002,3,10,124632.37008000023
81,135582.88999999998,127729.11,41181.28,4,10,2406.5587411260963
82,168433.84,256698.94000000012,272664.07,1,10,296696.4240799999
82,274029.0,276813.2200000001,298275.28,2,10,308123.6507599999
82,262765.31,287092.15,286766.67,3,10,294044.07484000036
82,453367.66,436958.22,88981.98,4,10,22365.935335893333
83,2211.84,3468.95,4054.67,1,10,5039.015079999996
83,6599.580000000001,3196.5,3555.5400000000004,2,10,4147.907680000006
83,3858.66,2686.120000000001,3107.96,3,10,3910.428440000004
83,3372.66,2983.41,865.32,4,10,2429.3773129279984
85,22319.35,31850.51,35520.44,1,10,38612.532000000036
85,38297.819999999985,36176.890000000014,38974.070000000014,2,10,37116.34140000001
85,36275.53,33393.02,34497.66,3,10,31112.12112000003
85,47997.14000000001,52923.33,11260.669999999998,4,10,2382.4762355379044
87,179017.16000000003,287288.05999999994,360284.62000000005,1,10,398406.0909199997
87,251278.51,277009.62,360209.15,2,10,398283.6206799997
87,268397.2,318177.94,387083.98999999993,3,10,363565.0919199999
87,308566.54000000004,328547.30000000005,115591.0,4,10,29988.49324014777
90,126198.04,173106.63,208429.06000000003,1,10,242858.68260000003
90,181952.4,165793.34000000005,189241.11,2,10,211915.20063999976
90,179245.95,184875.93,185132.53,3,10,182123.27064000032
90,200126.67,192131.84,57503.88,4,10,17664.365386107806
91,109803.83,156280.41000000006,170777.44999999998,1,10,195749.4109999999
91,168730.08999999994,159147.3,164570.95,2,10,184474.85164
91,171804.33999999994,184455.38,155362.24,3,10,152808.71872000006
91,168020.17999999993,158839.52999999994,48816.58,4,10,2680.94442040267
92,407478.81,606030.7999999999,700422.03,1,10,758315.3452400002
92,630999.96,602096.76,657094.7599999999,2,10,724892.6228800011
92,618548.15,686636.51,673200.22,3,10,644902.6695599997
92,715508.29,700744.26,215694.12,4,10,66134.5619457269
93,11049.509999999998,18897.57,17775.519999999997,1,10,23851.782479999958
93,20030.42,23809.27,16937.320000000003,2,10,21739.163079999988
93,18325.070000000003,19173.3,16123.15,3,10,24554.767320000035
93,19388.370000000006,17231.66,4378.68,4,10,787.1757586879997
94,5202.190000000001,5631.53,4269.57,1,10,7554.418159999997
94,7237.080000000001,4814.91,660.24,2,10,3712.6366419733367
94,135.91,2316.6,599.21,3,10,2738.559444005334
94,3032.5,4250.07,1627.34,4,10,1104.492621792002
95,599198.58,909558.81,897305.6999999998,1,10,915834.406360001
95,1119163.5599999998,962885.63,958654.14,2,10,984594.0324400011
95,1048605.13,1011919.52,932534.42,3,10,891208.5378399986
95,955480.32,818680.93,274298.88,4,10,83539.3807424853
96,75513.68,132343.53,155362.6,1,10,180390.6880000001
96,126676.24,137375.88,162637.56999999998,2,10,176865.48392000023
96,124339.7,143490.03,161595.32,3,10,154241.4423200001
96,146444.68,161767.52000000002,56847.01,4,10,15300.343757484181
97,46520.72,66055.51,68802.71,1,10,78039.74096000001
97,73909.60999999999,66985.12,65373.83,2,10,64476.19844000012
97,76632.61,74009.23,66388.12000000001,3,10,56149.49256000013
97,73176.14,63842.92000000001,19564.91,4,10,3969.9394199626604
98,410.35,643.5300000000002,1285.67,1,10,3468.252019440003
98,324.79,3057.07,1344.1,2,10,5403.014388000002
98,727.05,619.46,379.06,3,10,901.3869125531439
98,6479.49,4124.030000000002,2405.1,4,10,1501.0275293424797
1,169772.41,196695.72,270701.18,1,11,305818.8367600003
1,240128.3,236045.94,249328.11,2,11,271372.33423999976
1,176657.48,191276.88,200291.07,3,11,192390.7783199998
1,330471.6,345688.86,90052.86,4,11,15937.187075092545
2,456270.73,669755.5900000001,778863.48,1,11,787698.2470399995
2,732485.2600000001,736681.6499999998,757581.6000000002,2,11,764887.7276799992
2,740716.77,851250.9400000002,752488.61,3,11,679519.9353999998
2,727605.33,753915.93,209732.76,4,11,62264.18540042511
3,110725.02,165967.26,182532.38,1,11,196271.26648000002
3,163896.47000000006,145192.99,155966.8,2,11,162033.4159200001
3,388937.04,385849.04999999993,422344.86,3,11,410169.8160799999
3,181577.05,172875.75,45050.68,4,11,4117.723880317335
4,225538.44,341249.05,381940.53,1,11,421788.08776
4,366746.64,369133.29,382161.05,2,11,419973.4179199995
4,368965.19,405404.0,396869.05,3,11,381960.90919999935
4,388212.46,388033.22,109544.55,4,11,18967.68261350844
5,353328.4700000001,418815.35,482015.29999999993,1,11,518531.64728000003
5,451390.91,389251.73,382638.36,2,11,423949.7429199993
5,385344.4,412128.6,373469.75,3,11,380701.6137199995
5,735485.9,703773.49,155218.78,4,11,36132.65631079851
6,64601.13000000001,58964.30000000001,52020.92999999999,1,11,56935.73368000003
6,106660.3,68774.08,57571.21000000001,2,11,50365.20407999994
6,87425.11,69292.30999999997,42436.47,3,11,38225.100440000024
6,135724.27,90404.77,13440.4,4,11,2536.9264409158077
7,226370.23000000004,291604.03,328475.46,1,11,369152.1560399999
7,386409.92999999993,425417.05,420691.52,2,11,446650.64648000017
7,316105.81,355117.6699999999,382455.45000000007,3,11,353057.90052000055
7,838304.54,881984.51,129771.31,4,11,22840.678103376842
8,278809.43,392943.92,458407.61,1,11,527635.1546400002
8,435879.74,459502.41,476188.68000000005,2,11,514092.15436000074
8,413785.32,465212.62,460399.9900000001,3,11,454851.2652400001
8,476053.39,465961.5800000001,138264.6,4,11,35258.96712672037
9,156557.48,206103.86,218324.47,1,11,244120.45
9,273173.4,273987.04000000004,296718.49,2,11,319163.0511199999
9,260722.3,270941.32,242917.35,3,11,222085.33680000008
9,237243.07,226772.38,61570.03,4,11,18352.739608229705
10,190635.54,265415.6900000001,308313.92,1,11,370729.0328000006
10,275520.93,294956.21,309986.25999999995,2,11,324698.0316799999
10,312045.77,362657.47,342046.00999999995,3,11,313013.92079999973
10,288663.84,309766.25999999995,93341.06,4,11,19142.670933835536
11,123031.81,200587.42,221659.19,1,11,242354.79407999985
11,247048.24,255839.52,243764.36,2,11,254983.84988000002
11,242497.2,267864.0100000001,225201.13000000003,3,11,215968.2464799998
